ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,rank4,rank5
92903_00000_720210,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.","Bauer, Paul A.",skipped,skipped,skipped
92903_00000_724393,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,skipped,skipped
92903_00000_724941,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Bauer, Paul A.","Harary, Jordan I.",skipped,skipped,skipped
92903_00000_726876,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_727905,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Kohlhaas, Scott A.",skipped,skipped,skipped,skipped
92903_00000_731790,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,skipped,skipped
92903_00000_733313,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Bauer, Paul A.","Harary, Jordan I.","Gray, Andrew T.","Kohlhaas, Scott A.",skipped
92903_00000_735087,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.","Bauer, Paul A.","Kohlhaas, Scott A.","Harary, Jordan I.",skipped
92903_00000_736015,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_737439,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,skipped,skipped
92903_00000_739802,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.","Harary, Jordan I.",skipped,skipped,skipped
92903_00000_739943,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.","Harary, Jordan I.","Bauer, Paul A.",skipped
92903_00000_740961,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,skipped,skipped
92903_00000_741542,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,skipped,skipped,skipped,skipped,skipped
92903_00000_743678,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Bauer, Paul A.","Harary, Jordan I.",skipped,skipped,skipped
92903_00000_745202,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Bauer, Paul A.","Harary, Jordan I.",skipped,skipped,skipped
92903_00000_751900,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_755100,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_756392,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Bauer, Paul A.","Gray, Andrew T.",skipped,skipped,skipped
92903_00000_758097,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_759731,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Bauer, Paul A.","Harary, Jordan I.","Kohlhaas, Scott A.","Gray, Andrew T.",skipped
92903_00000_761442,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_761919,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Bauer, Paul A.","Harary, Jordan I.","Kohlhaas, Scott A.","Gray, Andrew T.",skipped
92903_00000_761984,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,skipped,"Harary, Jordan I.",skipped,skipped,skipped
92903_00000_763951,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.","Harary, Jordan I.","Kohlhaas, Scott A.","Bauer, Paul A.",skipped
92903_00000_769171,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Harary, Jordan I.","Bauer, Paul A.",skipped,skipped,skipped
92903_00000_771378,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,skipped,skipped
92903_00000_773943,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Bauer, Paul A.","Harary, Jordan I.",skipped,"Kohlhaas, Scott A.","Gray, Andrew T."
92903_00000_776565,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_776645,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Bauer, Paul A.",skipped,skipped,skipped,skipped
92903_00000_777879,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,skipped,skipped
92903_00000_783767,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_790070,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Bauer, Paul A.","Harary, Jordan I.","Kohlhaas, Scott A.",skipped,"Gray, Andrew T."
92903_00000_790536,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Bauer, Paul A.","Harary, Jordan I.",skipped,skipped,skipped
92903_00000_792148,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.","Harary, Jordan I.","Kohlhaas, Scott A.","Bauer, Paul A.",skipped
92903_00000_793164,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_796266,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,skipped,"Harary, Jordan I.","Gray, Andrew T.","Kohlhaas, Scott A.",skipped
92903_00000_796334,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.","Harary, Jordan I.",skipped,skipped,skipped
92903_00000_799624,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_803005,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Harary, Jordan I.","Bauer, Paul A.",skipped,skipped,skipped
92903_00000_806853,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Harary, Jordan I.","Gray, Andrew T.","Kohlhaas, Scott A.","Bauer, Paul A.",skipped
92903_00000_811903,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_815935,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Bauer, Paul A.",skipped,skipped,skipped,skipped
92903_00000_816867,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_817027,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_826773,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Bauer, Paul A.",skipped,skipped,skipped,skipped
92903_00000_827879,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Harary, Jordan I.","Bauer, Paul A.",skipped,skipped,skipped
92903_00000_831663,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_833231,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_834872,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_835364,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Bauer, Paul A.",skipped,skipped,skipped,skipped
92903_00000_839857,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,skipped,"Harary, Jordan I.",skipped,skipped,skipped
92903_00000_846402,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Bauer, Paul A.","Harary, Jordan I.",skipped,skipped,skipped
92903_00000_846795,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_854532,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_858253,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_862308,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_863222,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Harary, Jordan I.","Bauer, Paul A.","Kohlhaas, Scott A.","Gray, Andrew T.",skipped
92903_00000_865768,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_865997,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_866162,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Kohlhaas, Scott A.",skipped,skipped,skipped,skipped
92903_00000_868138,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Harary, Jordan I.","Bauer, Paul A.",skipped,skipped,skipped
92903_00000_868691,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_869412,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_871252,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Bauer, Paul A.",skipped,skipped,skipped,skipped
92903_00000_871409,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,skipped,skipped
92903_00000_873248,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.","Bauer, Paul A.",skipped,skipped,skipped
92903_00000_873316,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Bauer, Paul A.",skipped,skipped,skipped,skipped
92903_00000_876018,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_882148,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,skipped,skipped
92903_00000_885051,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Bauer, Paul A.","Harary, Jordan I.","Gray, Andrew T.","Kohlhaas, Scott A.",skipped
92903_00000_889036,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_889152,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Bauer, Paul A.","Harary, Jordan I.",skipped,skipped,skipped
92903_00000_895715,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_895924,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Kohlhaas, Scott A.",skipped,skipped,skipped,skipped
92903_00000_896073,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.","Bauer, Paul A.","Harary, Jordan I.",skipped
92903_00000_899353,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_899999,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Harary, Jordan I.","Bauer, Paul A.",skipped,skipped,skipped
92903_00000_906748,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_908392,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Harary, Jordan I.","Gray, Andrew T.","Bauer, Paul A.","Kohlhaas, Scott A.",skipped
92903_00000_909591,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_924132,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.","Bauer, Paul A.","Harary, Jordan I.","Kohlhaas, Scott A.",skipped
92903_00000_924975,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,skipped,skipped
92903_00000_926237,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_927221,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_933614,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Bauer, Paul A.","Harary, Jordan I.","Kohlhaas, Scott A.","Gray, Andrew T.",skipped
92903_00000_941496,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_941907,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.","Bauer, Paul A.","Harary, Jordan I.",skipped
92903_00000_942868,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_942980,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_943819,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_946633,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Kohlhaas, Scott A.",skipped,skipped,skipped,skipped
92903_00000_948377,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,skipped,skipped
92903_00000_949892,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_951593,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_955341,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_957140,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Bauer, Paul A.",skipped,skipped,skipped,skipped
92903_00000_957576,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_961990,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.","Kohlhaas, Scott A.",skipped,skipped,skipped
92903_00000_973264,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.",skipped,skipped,skipped,skipped
92903_00000_981600,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.","Harary, Jordan I.",skipped,skipped,skipped
92903_00000_987512,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Kohlhaas, Scott A.","Gray, Andrew T.","Bauer, Paul A.",skipped,skipped
92903_00000_988571,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Bauer, Paul A.",skipped,skipped,skipped,skipped
92903_00000_990416,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Harary, Jordan I.",skipped,skipped,skipped,skipped
92903_00000_992449,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Gray, Andrew T.","Bauer, Paul A.","Harary, Jordan I.","Kohlhaas, Scott A.",skipped
92903_00000_994285,Ballot 21 - Type 21,Early Voting,Judicial District 3,Judicial,District 20 - Early Voting,District 20 - Early Voting,Region II,"Bauer, Paul A.","Harary, Jordan I.",skipped,skipped,skipped
92307_00010_000001,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92307_00010_000002,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92307_00010_000003,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92307_00010_000004,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92306_00005_000001,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92306_00005_000002,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92306_00005_000003,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92303_00005_000001,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92303_00005_000002,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92303_00005_000003,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92303_00005_000004,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92303_00005_000005,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92303_00005_000006,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92303_00005_000007,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92303_00005_000008,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92303_00005_000009,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92303_00005_000010,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92303_00005_000011,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92303_00005_000012,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92303_00005_000013,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92303_00005_000014,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92303_00005_000015,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92303_00005_000016,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92303_00005_000017,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92303_00005_000018,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92303_00005_000019,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92303_00005_000020,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92303_00005_000021,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92303_00005_000022,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92303_00005_000023,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92303_00005_000024,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92303_00005_000025,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92303_00005_000026,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92303_00005_000027,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92303_00005_000028,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92303_00005_000029,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
92303_00005_000030,Ballot 21 - Type 21,Absentee,Judicial District 3,Judicial,District 20 - Absentee,District 20 - Absentee,Region II,skipped,skipped,skipped,skipped,skipped
