ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2
94100_00005_000038,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000039,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000040,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000041,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,skipped,skipped
94100_00005_000042,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000043,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000044,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,skipped,skipped
94100_00005_000045,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000046,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000047,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000048,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000049,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000050,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000051,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000052,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000053,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000054,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000055,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000056,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000057,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000058,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000059,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000060,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",Write-in
94100_00005_000061,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000062,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000063,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000064,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000065,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,skipped,skipped
94100_00005_000066,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000067,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000068,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000069,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000070,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000071,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000072,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000073,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000074,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000075,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000076,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000077,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,skipped,skipped
94100_00005_000078,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,skipped,skipped
94100_00005_000079,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000080,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000081,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,skipped,skipped
94100_00005_000082,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000083,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000084,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000085,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000086,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000087,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000088,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000089,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000090,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000091,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000092,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000093,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000094,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000095,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000096,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000097,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,skipped,"Edgmon, Bryce"
94100_00005_000098,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000099,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00005_000100,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,skipped,skipped
94100_00003_000001,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000002,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000003,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000004,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000005,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000006,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000007,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,skipped,"Edgmon, Bryce"
94100_00003_000008,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000009,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000010,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000011,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000012,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,skipped,skipped
94100_00003_000013,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000014,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000015,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000016,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000017,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000018,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,skipped,skipped
94100_00003_000019,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000020,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000021,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,skipped,skipped
94100_00003_000022,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000023,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000024,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000025,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000026,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000027,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000028,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,skipped,skipped
94100_00003_000029,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000030,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000031,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000032,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000033,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000034,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000035,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,skipped,"Edgmon, Bryce"
94100_00003_000036,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000037,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000038,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000039,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000040,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000041,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000042,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000043,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,skipped,skipped
94100_00003_000044,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,skipped,skipped
94100_00003_000045,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,skipped,skipped
94100_00003_000046,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,skipped,skipped
94100_00003_000047,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000048,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,skipped,skipped
94100_00003_000049,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,skipped,skipped
94100_00003_000050,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000051,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,skipped,skipped
94100_00003_000052,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000053,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000054,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,skipped,skipped
94100_00003_000055,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,Write-in,skipped
94100_00003_000056,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000057,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000058,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000059,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000060,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,skipped,Write-in
94100_00003_000061,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000062,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000063,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000064,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000065,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000066,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000067,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000068,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000069,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000070,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000071,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000072,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000073,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000074,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000075,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000076,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000077,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000078,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,skipped,skipped
94100_00003_000079,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,Write-in,skipped
94100_00003_000080,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000081,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000082,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000083,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000084,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,skipped,skipped
94100_00003_000085,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000086,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000087,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000088,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000089,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,skipped,skipped
94100_00003_000090,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000091,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,Write-in,skipped
94100_00003_000092,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000093,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000094,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000095,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000096,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,skipped,"Edgmon, Bryce"
94100_00003_000097,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000098,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000099,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000100,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,skipped,skipped
94100_00003_000101,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000102,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
94100_00003_000103,Ballot 40 - Type 40,Absentee,Judicial District 3,Judicial,District 37 - Absentee,House District 37 - Judicial District 3,Region IV,"Edgmon, Bryce",skipped
