ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2
94100_00011_000091,Ballot 42 - Type 42,Absentee,Judicial District 4,Judicial,District 38 - Absentee,District 38 - Absentee,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
94100_00011_000092,Ballot 42 - Type 42,Absentee,Judicial District 4,Judicial,District 38 - Absentee,District 38 - Absentee,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
94100_00011_000093,Ballot 42 - Type 42,Absentee,Judicial District 4,Judicial,District 38 - Absentee,District 38 - Absentee,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
94100_00011_000094,Ballot 42 - Type 42,Absentee,Judicial District 4,Judicial,District 38 - Absentee,District 38 - Absentee,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
94100_00011_000095,Ballot 42 - Type 42,Absentee,Judicial District 4,Judicial,District 38 - Absentee,District 38 - Absentee,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
94100_00011_000096,Ballot 42 - Type 42,Absentee,Judicial District 4,Judicial,District 38 - Absentee,District 38 - Absentee,Region IV,Write-in,skipped
94100_00011_000097,Ballot 42 - Type 42,Absentee,Judicial District 4,Judicial,District 38 - Absentee,District 38 - Absentee,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
94100_00011_000098,Ballot 42 - Type 42,Absentee,Judicial District 4,Judicial,District 38 - Absentee,District 38 - Absentee,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
94100_00011_000099,Ballot 42 - Type 42,Absentee,Judicial District 4,Judicial,District 38 - Absentee,District 38 - Absentee,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
94100_00011_000100,Ballot 42 - Type 42,Absentee,Judicial District 4,Judicial,District 38 - Absentee,District 38 - Absentee,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_001209,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_020347,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_044954,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_052767,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_063421,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_075891,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_112577,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_137089,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_189117,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_191661,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_238138,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,skipped,"McCormick, Conrad J. ""C.J."""
38844_00000_290687,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,skipped,"McCormick, Conrad J. ""C.J."""
38844_00000_297568,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_300262,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_364493,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_376853,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,skipped,"McCormick, Conrad J. ""C.J."""
38844_00000_432012,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_490673,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_535050,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_538114,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,skipped,skipped
38844_00000_597544,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_599685,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_601240,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_604724,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,skipped,skipped
38844_00000_663405,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_666394,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_675825,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_678959,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_704708,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,skipped,"McCormick, Conrad J. ""C.J."""
38844_00000_766328,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_769457,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_772837,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_778990,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_818619,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_839176,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_886034,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_892586,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,skipped,"McCormick, Conrad J. ""C.J."""
38844_00000_903746,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_924429,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_946899,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_950284,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38844_00000_965306,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,skipped,skipped
38844_00000_979932,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-844 Nightmute,38-844 Nightmute,Region IV,skipped,skipped
38842_00000_004018,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-842 Newtok,38-842 Newtok,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38842_00000_051152,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-842 Newtok,38-842 Newtok,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38842_00000_066670,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-842 Newtok,38-842 Newtok,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38842_00000_078785,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-842 Newtok,38-842 Newtok,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38842_00000_130440,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-842 Newtok,38-842 Newtok,Region IV,skipped,skipped
38842_00000_187302,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-842 Newtok,38-842 Newtok,Region IV,"McCormick, Conrad J. ""C.J.""","McCormick, Conrad J. ""C.J."""
38842_00000_194850,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-842 Newtok,38-842 Newtok,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38842_00000_210901,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-842 Newtok,38-842 Newtok,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38842_00000_282349,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-842 Newtok,38-842 Newtok,Region IV,skipped,"McCormick, Conrad J. ""C.J."""
38842_00000_325634,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-842 Newtok,38-842 Newtok,Region IV,skipped,"McCormick, Conrad J. ""C.J."""
38842_00000_349769,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-842 Newtok,38-842 Newtok,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38842_00000_353057,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-842 Newtok,38-842 Newtok,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38842_00000_413824,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-842 Newtok,38-842 Newtok,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38842_00000_481404,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-842 Newtok,38-842 Newtok,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38842_00000_517896,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-842 Newtok,38-842 Newtok,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38842_00000_588466,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-842 Newtok,38-842 Newtok,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38842_00000_590928,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-842 Newtok,38-842 Newtok,Region IV,skipped,"McCormick, Conrad J. ""C.J."""
38842_00000_626616,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-842 Newtok,38-842 Newtok,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38842_00000_648772,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-842 Newtok,38-842 Newtok,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38842_00000_654031,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-842 Newtok,38-842 Newtok,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38842_00000_672268,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-842 Newtok,38-842 Newtok,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38842_00000_729579,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-842 Newtok,38-842 Newtok,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38842_00000_742281,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-842 Newtok,38-842 Newtok,Region IV,skipped,"McCormick, Conrad J. ""C.J."""
38842_00000_755199,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-842 Newtok,38-842 Newtok,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38842_00000_811997,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-842 Newtok,38-842 Newtok,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38842_00000_837325,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-842 Newtok,38-842 Newtok,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38842_00000_906135,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-842 Newtok,38-842 Newtok,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38842_00000_947247,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-842 Newtok,38-842 Newtok,Region IV,skipped,"McCormick, Conrad J. ""C.J."""
38842_00000_968515,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-842 Newtok,38-842 Newtok,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_007692,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_016343,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,skipped,"McCormick, Conrad J. ""C.J."""
38856_00000_022221,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_035280,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_038744,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_040496,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_059509,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_061753,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,skipped,"McCormick, Conrad J. ""C.J."""
38856_00000_073333,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,Write-in,"McCormick, Conrad J. ""C.J."""
38856_00000_084763,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,skipped,"McCormick, Conrad J. ""C.J."""
38856_00000_097354,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_099425,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_101950,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_104817,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_119061,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_120193,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,skipped,"McCormick, Conrad J. ""C.J."""
38856_00000_138872,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_144573,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,skipped,"McCormick, Conrad J. ""C.J."""
38856_00000_152822,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,skipped,"McCormick, Conrad J. ""C.J."""
38856_00000_163030,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_166174,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_175615,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_178584,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_185931,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_197103,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,Write-in,"McCormick, Conrad J. ""C.J."""
38856_00000_200992,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_215110,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_218087,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_221131,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,skipped,"McCormick, Conrad J. ""C.J."""
38856_00000_232097,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,skipped,skipped
38856_00000_239869,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_243511,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,skipped,"McCormick, Conrad J. ""C.J."""
38856_00000_257859,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_264072,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_276683,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_283838,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_286977,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_290654,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,skipped,skipped
38856_00000_292141,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_302600,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_315385,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,Write-in,Write-in
38856_00000_318449,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_327293,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_339706,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_341458,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_358562,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_360725,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_374315,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_379927,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,skipped,skipped
38856_00000_383775,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,skipped,skipped
38856_00000_386264,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_392326,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_403851,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_418073,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_421155,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,skipped,skipped
38856_00000_424014,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_439880,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_443535,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,skipped,skipped
38856_00000_446679,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_450924,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_457890,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,skipped,"McCormick, Conrad J. ""C.J."""
38856_00000_465136,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_479566,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_486913,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_492165,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_507833,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_514085,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_515179,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_522056,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,Write-in,"McCormick, Conrad J. ""C.J."""
38856_00000_536986,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,"McCormick, Conrad J. ""C.J.""",skipped
38856_00000_540632,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,skipped,"McCormick, Conrad J. ""C.J."""
38856_00000_559996,Ballot 42 - Type 42,Election Day,Judicial District 4,Judicial,38-856 Tuntutuliak,38-856 Tuntutuliak,Region IV,skipped,"McCormick, Conrad J. ""C.J."""
