ballotID,precinctPortion,ballot_type,countingGroup,votingLocation,district,districtType,precinct,rank1,rank2,rank3,rank4,rank5
01006_00032_000199,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,skipped,skipped,skipped,skipped
01006_00032_000120,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,TERRY TAPLIN,ALEX SHARENKO,TIMOTHY W. CARTER,skipped
01006_00032_000085,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,ALEX SHARENKO,skipped,skipped,skipped,skipped
01006_00032_000015,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,CHERYL DAVILA,skipped,skipped,skipped
01006_00032_000695,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,TERRY TAPLIN,TIMOTHY W. CARTER,ALEX SHARENKO,skipped
01006_00032_000573,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,CHERYL DAVILA,skipped,skipped,skipped
01006_00032_000567,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,ALEX SHARENKO,TERRY TAPLIN,skipped,skipped,skipped
01006_00032_000324,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,ALEX SHARENKO,TERRY TAPLIN,TIMOTHY W. CARTER,skipped,skipped
01006_00032_000162,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,CHERYL DAVILA,skipped,skipped,skipped
01006_00032_000006,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,ALEX SHARENKO,CHERYL DAVILA,skipped,skipped,skipped
01006_00032_000626,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,skipped,skipped,skipped,skipped,skipped
01006_00032_000524,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,ALEX SHARENKO,TERRY TAPLIN,TIMOTHY W. CARTER,CHERYL DAVILA,skipped
01006_00032_000519,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,ALEX SHARENKO,TERRY TAPLIN,TIMOTHY W. CARTER,skipped,skipped
01006_00032_000410,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,TIMOTHY W. CARTER,ALEX SHARENKO,skipped,skipped
01006_00032_000299,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,ALEX SHARENKO,CHERYL DAVILA,TERRY TAPLIN,TIMOTHY W. CARTER,skipped
01006_00032_000243,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,ALEX SHARENKO,TIMOTHY W. CARTER,skipped,skipped
01006_00032_000030,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,ALEX SHARENKO,skipped,skipped,skipped
01006_00032_000011,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,CHERYL DAVILA,ALEX SHARENKO,TIMOTHY W. CARTER,skipped
01006_00032_000597,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,ALEX SHARENKO,TERRY TAPLIN,CHERYL DAVILA,skipped,skipped
01006_00032_000591,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,ALEX SHARENKO,TIMOTHY W. CARTER,skipped,CHERYL DAVILA
01006_00032_000513,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,ALEX SHARENKO,TIMOTHY W. CARTER,skipped,skipped
01006_00032_000380,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,skipped,skipped,skipped,skipped
01006_00032_000258,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,ALEX SHARENKO,TERRY TAPLIN,TIMOTHY W. CARTER,skipped
01006_00032_000198,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,ALEX SHARENKO,TERRY TAPLIN,skipped,skipped,skipped
01006_00032_000139,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,TIMOTHY W. CARTER,ALEX SHARENKO,TERRY TAPLIN,skipped
01006_00032_000067,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,CHERYL DAVILA,ALEX SHARENKO,skipped,skipped
01006_00032_000023,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,ALEX SHARENKO,TERRY TAPLIN,skipped,skipped,skipped
01006_00032_000632,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,ALEX SHARENKO,TIMOTHY W. CARTER,CHERYL DAVILA,skipped
01006_00032_000542,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,CHERYL DAVILA,ALEX SHARENKO,TIMOTHY W. CARTER,skipped
01006_00032_000536,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,ALEX SHARENKO,TERRY TAPLIN,skipped,skipped,skipped
01006_00032_000404,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,TERRY TAPLIN,ALEX SHARENKO,skipped,skipped
01006_00032_000288,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,ALEX SHARENKO,skipped,skipped,skipped
01006_00032_000249,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,ALEX SHARENKO,TIMOTHY W. CARTER,skipped,skipped
01006_00032_000172,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,skipped,skipped,skipped,skipped
01006_00032_000034,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,skipped,skipped,skipped,skipped
01006_00032_000644,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,ALEX SHARENKO,TERRY TAPLIN,CHERYL DAVILA,TIMOTHY W. CARTER,skipped
01006_00032_000555,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,TERRY TAPLIN,ALEX SHARENKO,skipped,skipped
01006_00032_000422,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,ALEX SHARENKO,skipped,skipped,skipped
01006_00032_000416,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,TERRY TAPLIN,skipped,skipped,skipped
01006_00032_000312,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,ALEX SHARENKO,skipped,skipped,skipped
01006_00032_000180,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,ALEX SHARENKO,skipped,skipped,skipped,skipped
01006_00032_000129,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,skipped,skipped,skipped,skipped
01006_00032_000040,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,skipped,skipped,skipped,skipped
01006_00032_000609,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TIMOTHY W. CARTER,CHERYL DAVILA,skipped,skipped,skipped
01006_00032_000548,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,TIMOTHY W. CARTER,ALEX SHARENKO,CHERYL DAVILA,skipped
01006_00032_000398,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,CHERYL DAVILA,ALEX SHARENKO,TIMOTHY W. CARTER,skipped
01006_00032_000392,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,CHERYL DAVILA,skipped,skipped,skipped
01006_00032_000306,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,ALEX SHARENKO,skipped,skipped,skipped
01006_00032_000192,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,ALEX SHARENKO,skipped,skipped,skipped
01006_00032_000103,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,ALEX SHARENKO,skipped,skipped,skipped,skipped
01006_00032_000051,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,ALEX SHARENKO,TIMOTHY W. CARTER,TERRY TAPLIN,skipped
01006_00032_000050,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,ALEX SHARENKO,TERRY TAPLIN,skipped,skipped,skipped
01006_00032_000662,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TIMOTHY W. CARTER,TERRY TAPLIN,ALEX SHARENKO,skipped,skipped
01006_00032_000656,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,TIMOTHY W. CARTER,TERRY TAPLIN,ALEX SHARENKO,skipped
01006_00032_000650,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,ALEX SHARENKO,skipped,skipped,skipped
01006_00032_000465,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,skipped,skipped,skipped,skipped
01006_00032_000459,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,TERRY TAPLIN,TIMOTHY W. CARTER,ALEX SHARENKO,skipped
01006_00032_000428,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,ALEX SHARENKO,TERRY TAPLIN,skipped,skipped,skipped
01006_00032_000318,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,ALEX SHARENKO,skipped,skipped,skipped
01006_00032_000212,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,skipped,skipped,skipped,skipped,skipped
01006_00032_000186,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,ALEX SHARENKO,TERRY TAPLIN,skipped,skipped
01006_00032_000133,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,ALEX SHARENKO,skipped,skipped,skipped
01006_00032_000094,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,ALEX SHARENKO,TERRY TAPLIN,TIMOTHY W. CARTER,skipped,skipped
01006_00032_000091,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,skipped,skipped,skipped,skipped
01006_00032_000073,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,skipped,skipped,skipped,skipped
01006_00032_000620,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,ALEX SHARENKO,TIMOTHY W. CARTER,skipped,skipped
01006_00032_000527,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,skipped,skipped,skipped,skipped,skipped
01006_00032_000374,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,TIMOTHY W. CARTER,ALEX SHARENKO,CHERYL DAVILA,skipped
01006_00032_000368,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,TIMOTHY W. CARTER,ALEX SHARENKO,TERRY TAPLIN,skipped
01006_00032_000280,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,CHERYL DAVILA,ALEX SHARENKO,TIMOTHY W. CARTER,skipped
01006_00032_000237,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,TERRY TAPLIN,skipped,skipped,skipped
01006_00032_000168,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,ALEX SHARENKO,skipped,skipped,skipped
01006_00032_000061,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,skipped,skipped,skipped,skipped
01006_00032_000471,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,TIMOTHY W. CARTER,ALEX SHARENKO,skipped,skipped
01006_00032_000344,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,ALEX SHARENKO,TERRY TAPLIN,CHERYL DAVILA,TIMOTHY W. CARTER,skipped
01006_00032_000264,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,CHERYL DAVILA,ALEX SHARENKO,TIMOTHY W. CARTER,skipped
01006_00032_000111,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,ALEX SHARENKO,CHERYL DAVILA,TIMOTHY W. CARTER,skipped
01006_00032_000603,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,ALEX SHARENKO,TIMOTHY W. CARTER,CHERYL DAVILA,skipped
01006_00032_000507,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,CHERYL DAVILA,ALEX SHARENKO,TIMOTHY W. CARTER,skipped
01006_00032_000350,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,skipped,skipped,skipped,skipped,skipped
01006_00032_000276,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,ALEX SHARENKO,TIMOTHY W. CARTER,skipped,skipped
01006_00032_000126,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,CHERYL DAVILA,skipped,skipped,skipped
01006_00032_000674,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,ALEX SHARENKO,CHERYL DAVILA,TIMOTHY W. CARTER,TERRY TAPLIN,skipped
01006_00032_000663,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,ALEX SHARENKO,skipped,skipped,skipped,skipped
01006_00032_000561,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,TERRY TAPLIN,ALEX SHARENKO,TIMOTHY W. CARTER,skipped
01006_00032_000489,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,ALEX SHARENKO,skipped,skipped,skipped
01006_00032_000362,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,ALEX SHARENKO,skipped,skipped,skipped
01006_00032_000231,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,skipped,skipped,skipped,skipped
01006_00032_000156,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,skipped,skipped,skipped,skipped
01006_00032_000438,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,ALEX SHARENKO,CHERYL DAVILA,TERRY TAPLIN,TIMOTHY W. CARTER,skipped
01006_00032_000437,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,skipped,skipped,skipped,skipped,skipped
01006_00032_000436,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,ALEX SHARENKO,TERRY TAPLIN,TIMOTHY W. CARTER,skipped
01006_00032_000435,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,skipped,skipped,skipped,skipped,skipped
01006_00032_000434,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,CHERYL DAVILA,ALEX SHARENKO,TIMOTHY W. CARTER,skipped
01006_00032_000219,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,TERRY TAPLIN,ALEX SHARENKO,TIMOTHY W. CARTER,skipped
01006_00032_000150,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,TERRY TAPLIN,TIMOTHY W. CARTER,skipped,skipped
01006_00032_000686,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,CHERYL DAVILA,skipped,skipped,skipped
01006_00032_000680,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,ALEX SHARENKO,skipped,skipped,skipped
01006_00032_000585,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,ALEX SHARENKO,CHERYL DAVILA,TIMOTHY W. CARTER,TERRY TAPLIN,skipped
01006_00032_000501,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,skipped,skipped,skipped,skipped
01006_00032_000495,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,ALEX SHARENKO,TIMOTHY W. CARTER,CHERYL DAVILA,skipped
01006_00032_000338,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,skipped,skipped,skipped,skipped
01006_00032_000270,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,ALEX SHARENKO,TIMOTHY W. CARTER,skipped,skipped
01006_00032_000225,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,ALEX SHARENKO,TERRY TAPLIN,skipped,skipped,skipped
01006_00032_000477,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,ALEX SHARENKO,TERRY TAPLIN,skipped,skipped,skipped
01006_00032_000109,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,skipped,skipped,skipped,skipped,skipped
01006_00032_000074,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,CHERYL DAVILA,CHERYL DAVILA,ALEX SHARENKO,ALEX SHARENKO,CHERYL DAVILA
01006_00032_000207,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,skipped,skipped,skipped,skipped,skipped
01006_00032_000218,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,ALEX SHARENKO,ALEX SHARENKO,ALEX SHARENKO,ALEX SHARENKO,ALEX SHARENKO
01006_00032_000579,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,ALEX SHARENKO,ALEX SHARENKO,CHERYL DAVILA,TERRY TAPLIN,skipped
01006_00032_000614,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,TERRY TAPLIN,TERRY TAPLIN,CHERYL DAVILA,ALEX SHARENKO
01006_00032_000687,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,skipped,skipped,skipped,skipped,skipped
01006_00032_000354,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,overvote,skipped,skipped,skipped,skipped
01006_00032_000332,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,ALEX SHARENKO,CHERYL DAVILA,TIMOTHY W. CARTER,Write-in
01006_00032_000483,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,skipped,skipped,skipped,skipped,skipped
01006_00032_000638,209200,BT4,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,209200,TERRY TAPLIN,Write-in,CHERYL DAVILA,ALEX SHARENKO,skipped
01009_00067_000598,208810,BT3,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208810,ALEX SHARENKO,CHERYL DAVILA,skipped,skipped,skipped
01009_00067_000592,208810,BT3,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208810,CHERYL DAVILA,skipped,skipped,skipped,skipped
01009_00067_000370,208810,BT3,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208810,CHERYL DAVILA,skipped,skipped,skipped,skipped
01009_00067_000221,208810,BT3,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208810,TERRY TAPLIN,CHERYL DAVILA,TIMOTHY W. CARTER,ALEX SHARENKO,skipped
01009_00067_000174,208810,BT3,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208810,CHERYL DAVILA,TIMOTHY W. CARTER,TERRY TAPLIN,ALEX SHARENKO,skipped
01009_00067_000676,208810,BT3,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208810,ALEX SHARENKO,CHERYL DAVILA,skipped,skipped,skipped
01009_00067_000670,208810,BT3,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208810,TERRY TAPLIN,ALEX SHARENKO,skipped,skipped,skipped
01009_00067_000664,208810,BT3,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208810,TIMOTHY W. CARTER,TERRY TAPLIN,CHERYL DAVILA,ALEX SHARENKO,skipped
01009_00067_000524,208810,BT3,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208810,CHERYL DAVILA,TERRY TAPLIN,ALEX SHARENKO,skipped,skipped
01009_00067_000515,208810,BT3,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208810,TERRY TAPLIN,skipped,skipped,skipped,skipped
01009_00067_000358,208810,BT3,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208810,TERRY TAPLIN,TIMOTHY W. CARTER,skipped,skipped,skipped
01009_00067_000364,208810,BT3,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208810,CHERYL DAVILA,TERRY TAPLIN,ALEX SHARENKO,TIMOTHY W. CARTER,skipped
01009_00067_000334,208810,BT3,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208810,ALEX SHARENKO,TERRY TAPLIN,skipped,skipped,skipped
01009_00067_000269,208810,BT3,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208810,TERRY TAPLIN,skipped,skipped,skipped,skipped
01009_00067_000263,208810,BT3,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208810,TERRY TAPLIN,skipped,skipped,skipped,skipped
01009_00067_000101,208810,BT3,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208810,skipped,skipped,skipped,skipped,skipped
01009_00067_000100,208810,BT3,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208810,CHERYL DAVILA,ALEX SHARENKO,TIMOTHY W. CARTER,TERRY TAPLIN,skipped
01009_00067_000052,208810,BT3,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208810,TERRY TAPLIN,CHERYL DAVILA,TIMOTHY W. CARTER,ALEX SHARENKO,skipped
01009_00067_000003,208810,BT3,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208810,TERRY TAPLIN,CHERYL DAVILA,ALEX SHARENKO,TIMOTHY W. CARTER,skipped
01009_00067_000694,208810,BT3,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208810,CHERYL DAVILA,TERRY TAPLIN,ALEX SHARENKO,TIMOTHY W. CARTER,skipped
01009_00067_000688,208810,BT3,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208810,CHERYL DAVILA,TERRY TAPLIN,ALEX SHARENKO,TIMOTHY W. CARTER,skipped
01009_00067_000550,208810,BT3,Vote by Mail,Election Office,"AC Transit District, Ward #1",TRANSIT DISTRICTS 2,208810,ALEX SHARENKO,TERRY TAPLIN,skipped,skipped,skipped
