,0,1,2,3
1,Write-In cells: 156,,,
2,Overvote cells: 12,,,
3,"Carrick, Ashley E.: 0",,,
4,"McNeill, Ruben A. Jr.: 1",,,
5,"McKinley, Kevin: 2",,,
6,"Brown, Kieran C.: 3",,,
605,0,3.0,,
606,2,1.0,0.0,3.0
607,0,1.0,3.0,2.0
608,0,,,
609,0,,,
610,0,3.0,,
611,0,,,
612,1,,,
613,0,,,
614,2,,,
615,1,2.0,3.0,
616,2,1.0,3.0,0.0
617,0,,,
618,2,0.0,1.0,3.0
619,1,2.0,,
620,1,2.0,3.0,
621,0,1.0,,
622,0,,,
623,0,2.0,,
624,2,1.0,,
625,1,,,
626,1,2.0,,
627,2,,,
628,3,,,
629,2,1.0,3.0,0.0
630,2,1.0,,
631,2,1.0,3.0,
632,2,1.0,,
633,2,,,
634,0,3.0,,
635,2,1.0,,
636,0,3.0,2.0,1.0
637,0,2.0,,
638,2,1.0,3.0,
639,0,,,
640,0,2.0,,
641,0,,,
642,2,,,
643,2,,,
644,1,,,
645,0,2.0,1.0,
646,0,,,
647,0,,,
648,2,1.0,3.0,
649,0,,,
650,0,,,
651,0,,,
652,0,3.0,2.0,1.0
653,1,,,
654,0,,,
655,0,2.0,1.0,3.0
656,0,3.0,1.0,2.0
657,0,2.0,,
658,0,,,
659,0,2.0,3.0,1.0
660,0,,,
661,1,,,
662,0,,,
663,0,,,
664,2,1.0,,
665,0,2.0,,
666,0,,,
667,0,,,
668,3,2.0,1.0,
669,3,2.0,1.0,0.0
670,3,,,
671,2,1.0,,
672,0,,,
673,0,2.0,1.0,3.0
674,2,1.0,,
675,0,,,
676,1,2.0,,
678,0,,,
679,2,1.0,0.0,3.0
680,0,,,
681,0,3.0,,
683,0,,,
684,0,,,
685,2,1.0,,
686,0,2.0,1.0,3.0
687,0,3.0,,
688,3,1.0,2.0,0.0
689,1,,,
690,0,,,
691,0,3.0,1.0,2.0
692,2,,,
693,0,,,
694,0,3.0,,
695,0,,,
696,1,2.0,3.0,
697,1,2.0,,
698,0,,,
699,0,,,
700,0,3.0,1.0,2.0
701,0,3.0,1.0,2.0
702,0,2.0,,
703,2,,,
704,0,,,
705,0,,,
706,3,2.0,1.0,
707,0,,,
708,0,,,
709,3,2.0,1.0,
710,3,0.0,2.0,1.0
711,0,,,
712,0,2.0,,
713,3,1.0,2.0,0.0
715,1,3.0,2.0,
716,2,,,
718,2,1.0,,
719,0,,,
720,0,,,
721,1,2.0,,
722,0,1.0,3.0,2.0
723,2,,,
724,0,,,
725,0,2.0,1.0,3.0
726,2,1.0,,
727,0,,,
728,2,1.0,,
729,3,,,
730,0,,,
731,0,2.0,,
732,0,3.0,,
733,1,2.0,,
734,0,2.0,,
735,0,,,
736,1,2.0,,
737,0,,,
738,0,,,
739,1,,,
740,3,,,
741,1,2.0,3.0,0.0
743,0,2.0,,
744,0,,,
745,0,,,
746,2,1.0,,
748,0,,,
749,2,,,
750,0,,,
751,1,,,
752,0,2.0,,
753,1,2.0,,
754,0,,,
755,0,,,
756,3,,,
757,3,,,
758,2,,,
759,0,,,
760,0,,,
761,0,,,
762,0,,,
763,2,3.0,1.0,
764,1,2.0,,
765,0,,,
766,2,1.0,3.0,
767,0,,,
768,1,2.0,3.0,
769,0,2.0,,
770,0,,,
771,0,,,
772,1,2.0,,
773,0,3.0,,
774,0,,,
775,1,2.0,0.0,3.0
776,0,,,
777,0,2.0,,
778,0,3.0,2.0,1.0
779,0,3.0,2.0,1.0
781,0,,,
782,0,,,
783,0,1.0,2.0,3.0
784,0,1.0,2.0,3.0
785,1,2.0,,
786,0,2.0,,
787,0,,,
788,0,,,
789,2,1.0,,
790,1,2.0,3.0,
791,0,,,
792,0,,,
