,0,1,2,3,4,5,6
1,Write-In cells: 294,,,,,,
2,Overvote cells: 131,,,,,,
3,Rebecca N. Lamorte: 0,,,,,,
4,Julie Menin: 1,,,,,,
5,Tricia M. Shimamura: 2,,,,,,
6,Marco A. Tamayo: 3,,,,,,
7,Billy Freeland: 4,,,,,,
8,Kim Moscaritolo: 5,,,,,,
9,Christopher  A. Sosa: 6,,,,,,
26336,1,5.0,2.0,,,,
26337,2,0.0,,,,,
26338,1,5.0,,,,,
26339,0,4.0,1.0,,,,
26340,4,2.0,1.0,,,,
26341,2,,,,,,
26342,2,5.0,0.0,1.0,4.0,,
26343,3,4.0,1.0,5.0,2.0,,
26344,4,1.0,0.0,6.0,2.0,,
26345,6,0.0,5.0,,,,
26346,3,6.0,,,,,
26347,2,4.0,,,,,
26348,1,5.0,3.0,2.0,0.0,,
26349,5,2.0,,,,,
26350,2,4.0,0.0,1.0,,,
26351,1,4.0,,,,,
26352,1,4.0,0.0,,,,
26355,4,,,,,,
26356,1,2.0,,,,,
26358,2,4.0,,,,,
26359,1,0.0,5.0,,,,
26364,2,1.0,,,,,
26365,1,2.0,,,,,
26366,4,1.0,2.0,5.0,0.0,,
26367,4,1.0,2.0,5.0,0.0,,
26370,1,2.0,,,,,
26371,2,0.0,5.0,6.0,,,
26373,1,4.0,0.0,,,,
26374,1,5.0,,,,,
26375,1,4.0,2.0,,,,
26376,4,1.0,2.0,5.0,0.0,,
26377,2,1.0,,,,,
26379,5,2.0,3.0,,,,
26380,1,5.0,2.0,0.0,,,
26381,1,,,,,,
26383,5,,,,,,
26384,1,2.0,,,,,
26385,2,5.0,,,,,
26386,1,0.0,,,,,
26387,4,1.0,2.0,6.0,,,
26391,5,,,,,,
26393,4,5.0,2.0,3.0,,,
26394,5,2.0,1.0,0.0,,,
26395,2,5.0,4.0,0.0,1.0,,
26396,2,1.0,,,,,
26397,2,,,,,,
26398,1,,,,,,
26399,1,,,,,,
26400,2,5.0,4.0,,,,
26402,0,1.0,,,,,
26403,0,4.0,,,,,
26404,1,4.0,0.0,,,,
26405,1,2.0,3.0,5.0,,,
26406,5,,,,,,
26407,4,5.0,2.0,1.0,,,
26410,4,1.0,5.0,,,,
26411,1,4.0,0.0,6.0,5.0,,
26412,1,,,,,,
26413,2,1.0,,,,,
26415,4,1.0,5.0,,,,
26416,0,5.0,1.0,2.0,,,
26417,0,2.0,4.0,6.0,3.0,,
26419,4,1.0,5.0,0.0,,,
26420,2,1.0,5.0,0.0,4.0,,
26422,2,4.0,0.0,1.0,5.0,,
26423,2,,,,,,
26424,1,,,,,,
26425,4,1.0,5.0,,,,
26426,4,3.0,2.0,1.0,0.0,,
26427,4,3.0,2.0,1.0,5.0,,
26428,1,5.0,,,,,
26429,1,,,,,,
26430,0,5.0,2.0,,,,
26431,4,,,,,,
26432,4,2.0,3.0,0.0,,,
