,0,1,2,3,4,5,6,7
218885,0,2.0,7.0,6.0,5.0,,,
218886,6,5.0,0.0,3.0,2.0,,,
218887,0,4.0,1.0,5.0,3.0,,,
218888,0,2.0,3.0,,,,,
218890,0,5.0,,,,,,
218891,0,3.0,7.0,5.0,4.0,,,
218892,2,0.0,5.0,1.0,3.0,,,
218893,0,2.0,3.0,4.0,1.0,,,
218894,3,6.0,4.0,1.0,0.0,,,
218895,5,2.0,,,,,,
218896,2,,,,,,,
218897,0,5.0,3.0,4.0,,,,
218898,0,5.0,,,,,,
218899,0,,,,,,,
218900,2,,,,,,,
218901,3,,,,,,,
218902,4,0.0,5.0,,,,,
218903,2,0.0,5.0,6.0,7.0,,,
218904,2,0.0,1.0,7.0,3.0,,,
218905,0,,,,,,,
218906,5,0.0,3.0,4.0,2.0,,,
218907,0,,,,,,,
218908,0,2.0,4.0,5.0,,,,
218909,2,0.0,5.0,6.0,1.0,,,
218910,3,0.0,,,,,,
218911,0,3.0,,,,,,
218912,2,5.0,,,,,,
218913,3,,,,,,,
218914,4,3.0,0.0,1.0,7.0,,,
218915,2,1.0,5.0,4.0,,,,
218916,3,0.0,5.0,2.0,6.0,,,
218917,3,,,,,,,
218918,5,1.0,2.0,0.0,6.0,,,
218919,0,,,,,,,
218920,0,5.0,,,,,,
218921,5,3.0,,,,,,
218922,3,,,,,,,
218924,2,,,,,,,
218925,2,0.0,1.0,5.0,,,,
218926,0,6.0,3.0,2.0,1.0,,,
218928,5,0.0,3.0,2.0,1.0,,,
218930,3,2.0,0.0,5.0,6.0,,,
218931,0,2.0,7.0,5.0,4.0,,,
218932,3,,,,,,,
218933,4,0.0,2.0,7.0,5.0,,,
218935,0,,,,,,,
218936,5,0.0,2.0,,,,,
218937,6,,,,,,,
218938,5,1.0,2.0,6.0,,,,
218939,2,,,,,,,
218940,5,3.0,4.0,6.0,,,,
218941,0,,,,,,,
218942,5,2.0,3.0,0.0,4.0,,,
218944,3,0.0,,,,,,
218945,0,2.0,5.0,1.0,,,,
218946,2,0.0,7.0,1.0,5.0,,,
218947,0,3.0,1.0,2.0,6.0,,,
218948,0,7.0,3.0,2.0,4.0,,,
218950,0,2.0,,,,,,
218951,0,,,,,,,
218952,0,2.0,1.0,7.0,4.0,,,
218953,0,5.0,,,,,,
218954,0,2.0,7.0,3.0,,,,
218955,0,,,,,,,
218957,2,0.0,5.0,7.0,4.0,,,
218959,0,,,,,,,
218960,5,0.0,,,,,,
218961,0,3.0,5.0,,,,,
218962,5,,,,,,,
218963,5,0.0,3.0,2.0,,,,
218964,3,2.0,0.0,,,,,
218965,5,3.0,0.0,4.0,2.0,,,
218966,5,2.0,,,,,,
218967,0,2.0,5.0,3.0,7.0,,,
218968,0,,,,,,,
218970,0,,,,,,,
218971,5,1.0,3.0,,,,,
218972,1,3.0,7.0,4.0,6.0,,,
218973,2,0.0,3.0,1.0,5.0,,,
218974,5,0.0,2.0,1.0,3.0,,,
218975,0,5.0,2.0,4.0,3.0,,,
218976,0,5.0,4.0,2.0,,,,
218977,3,,,,,,,
218978,0,,,,,,,
218979,5,0.0,,,,,,
218980,0,1.0,3.0,2.0,4.0,,,
218982,5,4.0,3.0,,,,,
218983,5,0.0,4.0,6.0,2.0,,,
218984,0,3.0,,,,,,
218985,2,,,,,,,
218986,5,3.0,2.0,,,,,
218988,5,2.0,4.0,0.0,,,,
218989,5,,,,,,,
218990,0,2.0,4.0,,,,,
218991,0,,,,,,,
218992,0,,,,,,,
218994,2,0.0,7.0,5.0,3.0,,,
218995,6,3.0,7.0,2.0,5.0,,,
218996,2,,,,,,,
218997,0,2.0,,,,,,
218998,5,3.0,,,,,,
218999,0,2.0,1.0,6.0,3.0,,,
219000,0,,,,,,,
219001,0,,,,,,,
219003,2,5.0,,,,,,
219004,0,,,,,,,
219005,2,,,,,,,
219006,3,4.0,7.0,,,,,
219007,2,5.0,6.0,7.0,0.0,,,
219008,2,,,,,,,
219010,0,5.0,2.0,3.0,1.0,,,
219011,0,3.0,5.0,,,,,
219012,0,,,,,,,
219014,0,3.0,2.0,,,,,
219015,0,2.0,1.0,5.0,3.0,,,
219016,2,0.0,5.0,6.0,4.0,,,
219017,0,3.0,5.0,1.0,4.0,,,
219018,5,0.0,3.0,2.0,,,,
219019,4,5.0,0.0,,,,,
219020,5,,,,,,,
219021,5,,,,,,,
219022,0,,,,,,,
219023,5,,,,,,,
219024,0,2.0,5.0,6.0,3.0,,,
219025,5,,,,,,,
219026,3,2.0,0.0,5.0,6.0,,,
219027,2,,,,,,,
219028,2,1.0,0.0,7.0,3.0,,,
219030,0,4.0,2.0,7.0,,,,
219031,2,0.0,5.0,3.0,6.0,,,
219032,4,3.0,0.0,7.0,,,,
219033,5,4.0,0.0,,,,,
219034,0,,,,,,,
219035,0,2.0,7.0,,,,,
219036,0,,,,,,,
219037,0,4.0,3.0,5.0,6.0,,,
219038,0,7.0,,,,,,
219039,0,5.0,,,,,,
219040,5,0.0,2.0,,,,,
219041,5,0.0,3.0,,,,,
219042,6,5.0,,,,,,
219043,0,2.0,6.0,,,,,
219044,0,7.0,2.0,6.0,1.0,,,
219045,2,,,,,,,
219046,5,3.0,2.0,6.0,7.0,,,
219047,0,5.0,6.0,3.0,1.0,,,
219048,2,0.0,1.0,5.0,,,,
219049,5,3.0,0.0,,,,,
219050,2,5.0,1.0,7.0,6.0,,,
219051,1,2.0,0.0,7.0,,,,
219052,4,,,,,,,
219053,0,2.0,,,,,,
219054,5,,,,,,,
219055,2,,,,,,,
219056,0,,,,,,,
219057,2,,,,,,,
219058,2,0.0,,,,,,
219059,2,0.0,1.0,7.0,3.0,,,
219060,5,2.0,0.0,3.0,1.0,,,
219061,2,0.0,5.0,,,,,
219062,0,,,,,,,
219063,5,,,,,,,
219064,0,3.0,4.0,5.0,2.0,,,
219065,3,5.0,,,,,,
219066,5,2.0,,,,,,
219067,5,,,,,,,
219069,0,,,,,,,
219070,5,,,,,,,
219071,5,3.0,,,,,,
219072,0,5.0,3.0,,,,,
219073,5,0.0,,,,,,
219074,5,,,,,,,
219075,5,2.0,0.0,7.0,3.0,,,
219076,0,3.0,5.0,2.0,4.0,,,
219078,0,,,,,,,
219079,0,2.0,,,,,,
219080,0,5.0,4.0,2.0,6.0,,,
219081,0,,,,,,,
219082,0,3.0,2.0,,,,,
219083,2,0.0,,,,,,
219084,3,5.0,4.0,,,,,
219085,0,,,,,,,
219086,2,0.0,,,,,,
219087,2,1.0,3.0,0.0,7.0,,,
219088,0,3.0,5.0,2.0,1.0,,,
219089,2,5.0,3.0,4.0,0.0,,,
219090,2,0.0,4.0,,,,,
219091,3,2.0,0.0,,,,,
219092,3,2.0,0.0,4.0,5.0,,,
219095,5,3.0,2.0,0.0,,,,
219096,5,0.0,,,,,,
219097,2,0.0,1.0,3.0,6.0,,,
219098,0,2.0,5.0,3.0,6.0,,,
219099,1,2.0,0.0,5.0,,,,
219101,2,0.0,5.0,3.0,4.0,,,
219102,0,,,,,,,
219104,2,0.0,3.0,5.0,6.0,,,
219105,0,2.0,3.0,7.0,1.0,,,
219106,2,4.0,5.0,3.0,0.0,,,
219108,0,1.0,7.0,5.0,4.0,,,
219109,2,3.0,,,,,,
219110,0,1.0,6.0,3.0,7.0,,,
219111,3,,,,,,,
219112,0,,,,,,,
219113,0,3.0,5.0,6.0,1.0,,,
219114,2,,,,,,,
219115,3,5.0,,,,,,
219116,2,0.0,,,,,,
219117,5,4.0,,,,,,
219119,0,5.0,2.0,3.0,6.0,,,
219120,5,,,,,,,
219121,0,2.0,5.0,,,,,
219122,0,,,,,,,
219123,2,0.0,,,,,,
219124,0,2.0,,,,,,
219125,3,5.0,2.0,,,,,
219126,0,,,,,,,
219127,2,0.0,3.0,7.0,,,,
219128,0,5.0,,,,,,
219129,0,2.0,,,,,,
219130,0,1.0,2.0,4.0,3.0,,,
219131,0,2.0,1.0,7.0,3.0,,,
219132,0,,,,,,,
219134,2,,,,,,,
219135,2,0.0,1.0,7.0,3.0,,,
219136,0,,,,,,,
219137,5,0.0,2.0,6.0,3.0,,,
219138,2,0.0,5.0,,,,,
219139,0,2.0,,,,,,
219140,5,,,,,,,
219142,0,5.0,3.0,2.0,4.0,,,
219143,0,5.0,4.0,2.0,,,,
219144,3,5.0,2.0,4.0,,,,
219145,3,0.0,5.0,2.0,1.0,,,
219146,2,,,,,,,
219147,0,,,,,,,
219148,5,0.0,4.0,,,,,
219149,1,0.0,,,,,,
219150,0,2.0,4.0,5.0,3.0,,,
219151,5,,,,,,,
219152,0,5.0,3.0,6.0,4.0,,,
219154,4,0.0,2.0,,,,,
219155,0,4.0,5.0,7.0,3.0,,,
219156,0,4.0,,,,,,
219157,0,3.0,5.0,4.0,6.0,,,
219158,0,1.0,4.0,7.0,2.0,,,
219159,0,3.0,,,,,,
219161,2,,,,,,,
219162,2,0.0,5.0,4.0,,,,
219163,2,5.0,0.0,3.0,1.0,,,
219164,2,0.0,,,,,,
219165,2,0.0,,,,,,
219166,4,0.0,1.0,6.0,2.0,,,
219167,2,,,,,,,
219169,0,3.0,4.0,1.0,7.0,,,
219170,2,4.0,5.0,0.0,,,,
219171,0,2.0,4.0,7.0,5.0,,,
219172,2,4.0,5.0,1.0,3.0,,,
219173,2,1.0,,,,,,
219174,0,2.0,7.0,5.0,3.0,,,
219175,4,,,,,,,
219176,5,3.0,0.0,4.0,2.0,,,
219177,0,,,,,,,
219178,2,0.0,5.0,,,,,
219179,0,5.0,3.0,2.0,6.0,,,
219180,5,0.0,,,,,,
219182,3,0.0,,,,,,
219183,2,0.0,6.0,7.0,3.0,,,
219184,0,2.0,3.0,,,,,
219185,0,,,,,,,
219186,0,2.0,,,,,,
219187,5,2.0,,,,,,
219188,0,,,,,,,
219189,3,5.0,0.0,1.0,2.0,,,
219190,0,5.0,2.0,,,,,
219191,5,0.0,,,,,,
219192,1,5.0,6.0,2.0,3.0,,,
219194,7,1.0,0.0,4.0,5.0,,,
219195,0,1.0,3.0,7.0,5.0,,,
219196,0,5.0,3.0,2.0,1.0,,,
219198,0,,,,,,,
219199,5,,,,,,,
219200,5,0.0,2.0,6.0,3.0,,,
219201,0,,,,,,,
219202,5,3.0,,,,,,
219203,5,7.0,1.0,2.0,3.0,,,
219204,2,7.0,,,,,,
219205,2,0.0,,,,,,
219206,0,4.0,2.0,7.0,3.0,,,
219207,7,,,,,,,
219208,0,2.0,5.0,6.0,4.0,,,
219209,0,,,,,,,
219210,0,5.0,3.0,6.0,7.0,,,
219211,0,6.0,1.0,,,,,
219212,5,2.0,,,,,,
219213,5,,,,,,,
219214,2,0.0,5.0,3.0,,,,
219216,0,2.0,4.0,3.0,5.0,,,
219217,0,,,,,,,
219218,0,,,,,,,
219219,0,5.0,2.0,,,,,
219220,0,,,,,,,
219223,2,0.0,1.0,5.0,6.0,,,
219224,2,0.0,4.0,5.0,1.0,,,
219226,6,5.0,3.0,1.0,7.0,,,
219228,0,,,,,,,
219229,2,0.0,,,,,,
219230,5,4.0,3.0,0.0,2.0,,,
219231,2,0.0,4.0,1.0,7.0,,,
219232,0,,,,,,,
219233,0,,,,,,,
219234,1,,,,,,,
219235,2,,,,,,,
219236,2,0.0,3.0,6.0,7.0,,,
219237,4,6.0,3.0,2.0,,,,
219238,0,5.0,,,,,,
219239,2,1.0,3.0,4.0,7.0,,,
219240,0,5.0,2.0,,,,,
219241,0,2.0,7.0,4.0,,,,
219242,2,,,,,,,
219243,0,5.0,3.0,1.0,7.0,,,
219244,2,5.0,1.0,4.0,3.0,,,
219245,6,3.0,0.0,,,,,
219246,2,0.0,4.0,,,,,
219248,0,2.0,1.0,3.0,6.0,,,
219249,2,5.0,0.0,4.0,3.0,,,
219250,5,2.0,0.0,4.0,7.0,,,
219251,0,5.0,,,,,,
219252,3,0.0,,,,,,
219253,0,,,,,,,
219254,6,2.0,0.0,1.0,5.0,,,
219255,5,0.0,,,,,,
219256,0,4.0,5.0,,,,,
219257,0,2.0,1.0,,,,,
219258,0,5.0,2.0,3.0,6.0,,,
219259,0,2.0,,,,,,
219261,5,0.0,3.0,2.0,1.0,,,
219262,5,3.0,4.0,0.0,,,,
219263,3,,,,,,,
219264,3,2.0,0.0,4.0,1.0,,,
219265,2,0.0,5.0,4.0,6.0,,,
219266,3,6.0,0.0,1.0,5.0,,,
219267,0,3.0,1.0,,,,,
219268,2,,,,,,,
219270,3,,,,,,,
219271,0,5.0,3.0,,,,,
219272,0,,,,,,,
219273,0,3.0,1.0,,,,,
219274,0,,,,,,,
219275,0,,,,,,,
219276,0,5.0,7.0,,,,,
219278,5,3.0,,,,,,
219279,0,2.0,6.0,1.0,5.0,,,
219280,3,,,,,,,
219282,0,2.0,5.0,,,,,
219283,2,,,,,,,
219284,5,0.0,2.0,,,,,
219285,0,,,,,,,
219286,0,6.0,1.0,7.0,4.0,,,
219287,0,5.0,,,,,,
219288,0,,,,,,,
219289,5,2.0,,,,,,
219290,4,2.0,3.0,1.0,5.0,,,
219291,2,3.0,0.0,1.0,7.0,,,
219292,3,,,,,,,
219293,0,,,,,,,
219294,2,0.0,1.0,7.0,5.0,,,
219295,0,5.0,,,,,,
219296,3,2.0,6.0,0.0,4.0,,,
219297,2,0.0,,,,,,
219298,0,5.0,2.0,,,,,
219299,5,,,,,,,
219300,0,,,,,,,
219301,0,6.0,4.0,,,,,
219302,0,5.0,2.0,,,,,
219303,3,5.0,,,,,,
219304,5,0.0,,,,,,
219305,0,3.0,,,,,,
219307,0,2.0,6.0,7.0,1.0,,,
219308,0,,,,,,,
219309,3,4.0,,,,,,
219310,5,0.0,,,,,,
219311,5,2.0,,,,,,
219315,3,5.0,0.0,4.0,2.0,,,
219316,5,2.0,,,,,,
219317,5,,,,,,,
219318,3,0.0,6.0,4.0,1.0,,,
219319,5,2.0,,,,,,
219320,5,7.0,0.0,2.0,,,,
219321,4,5.0,,,,,,
219322,0,4.0,2.0,6.0,5.0,,,
219324,2,0.0,5.0,,,,,
219325,1,0.0,2.0,3.0,6.0,,,
219326,5,0.0,,,,,,
219327,3,1.0,,,,,,
219328,2,5.0,4.0,6.0,,,,
219329,0,4.0,2.0,,,,,
219330,0,,,,,,,
219331,0,,,,,,,
219332,0,5.0,3.0,2.0,1.0,,,
219333,2,,,,,,,
219334,5,0.0,1.0,,,,,
219335,2,,,,,,,
219336,2,,,,,,,
219337,3,,,,,,,
219338,1,0.0,3.0,2.0,,,,
219339,0,2.0,5.0,1.0,6.0,,,
219340,3,2.0,1.0,,,,,
219341,0,5.0,2.0,,,,,
219342,2,7.0,0.0,6.0,1.0,,,
219344,5,2.0,0.0,4.0,3.0,,,
219345,1,7.0,2.0,3.0,0.0,,,
219346,0,4.0,7.0,2.0,3.0,,,
219347,0,5.0,,,,,,
219348,2,0.0,,,,,,
219349,0,,,,,,,
219350,3,0.0,,,,,,
219351,2,6.0,0.0,4.0,5.0,,,
219353,2,0.0,4.0,,,,,
219354,2,,,,,,,
219355,4,0.0,,,,,,
219356,0,2.0,5.0,4.0,1.0,,,
219357,3,5.0,2.0,0.0,,,,
219358,0,5.0,1.0,3.0,6.0,,,
219359,5,3.0,4.0,0.0,1.0,,,
219360,7,0.0,2.0,,,,,
219361,0,,,,,,,
219363,3,5.0,0.0,,,,,
219364,2,0.0,,,,,,
219365,0,2.0,3.0,5.0,,,,
219366,0,,,,,,,
219367,2,,,,,,,
219368,0,5.0,,,,,,
219369,0,2.0,6.0,,,,,
219370,2,,,,,,,
219371,5,,,,,,,
219373,2,0.0,7.0,1.0,,,,
219374,0,5.0,2.0,4.0,3.0,,,
219375,2,,,,,,,
219376,0,5.0,3.0,1.0,2.0,,,
219377,0,4.0,2.0,,,,,
219378,3,5.0,2.0,4.0,0.0,,,
219379,5,,,,,,,
219380,0,5.0,6.0,2.0,1.0,,,
219381,5,2.0,1.0,,,,,
219382,4,,,,,,,
219383,0,5.0,3.0,,,,,
219385,5,3.0,0.0,2.0,,,,
219386,0,7.0,6.0,,,,,
219387,0,5.0,3.0,,,,,
219388,0,2.0,5.0,3.0,7.0,,,
219390,0,,,,,,,
219391,0,2.0,4.0,,,,,
219392,5,3.0,0.0,4.0,2.0,,,
219393,5,2.0,0.0,,,,,
219394,2,3.0,0.0,1.0,5.0,,,
219396,2,,,,,,,
219397,2,5.0,0.0,1.0,3.0,,,
219398,2,3.0,0.0,,,,,
219399,2,0.0,,,,,,
219401,0,5.0,,,,,,
219404,4,,,,,,,
219406,2,0.0,,,,,,
219408,0,,,,,,,
219409,2,0.0,5.0,7.0,1.0,,,
219410,5,,,,,,,
219411,2,5.0,0.0,1.0,6.0,,,
219412,0,4.0,2.0,5.0,,,,
219413,0,,,,,,,
219414,3,,,,,,,
219415,0,4.0,2.0,5.0,3.0,,,
219416,2,0.0,3.0,1.0,7.0,,,
219417,5,3.0,0.0,2.0,4.0,,,
219418,2,5.0,,,,,,
219419,2,5.0,,,,,,
219420,0,,,,,,,
219421,0,2.0,5.0,,,,,
219422,0,4.0,6.0,1.0,5.0,,,
219423,0,5.0,3.0,2.0,6.0,,,
219424,0,2.0,4.0,,,,,
219425,3,2.0,,,,,,
219426,5,0.0,4.0,2.0,1.0,,,
219427,3,5.0,7.0,4.0,2.0,,,
219428,5,6.0,3.0,1.0,4.0,,,
219429,2,0.0,1.0,5.0,3.0,,,
219430,5,0.0,3.0,6.0,1.0,,,
219431,5,2.0,3.0,,,,,
219432,0,1.0,7.0,5.0,4.0,,,
219433,0,2.0,6.0,5.0,1.0,,,
219434,3,2.0,4.0,,,,,
219435,0,,,,,,,
219436,0,2.0,5.0,,,,,
219437,0,5.0,4.0,3.0,2.0,,,
219438,2,0.0,,,,,,
219439,0,,,,,,,
219440,0,2.0,3.0,1.0,5.0,,,
219441,2,0.0,,,,,,
219442,5,2.0,,,,,,
219443,0,2.0,,,,,,
219445,0,2.0,5.0,3.0,7.0,,,
219446,5,1.0,2.0,3.0,6.0,,,
219447,0,1.0,2.0,3.0,5.0,,,
219448,3,,,,,,,
219449,0,,,,,,,
219450,1,,,,,,,
219451,0,6.0,2.0,4.0,1.0,,,
219452,0,5.0,2.0,3.0,6.0,,,
219453,5,0.0,4.0,,,,,
219454,0,,,,,,,
219455,0,7.0,3.0,4.0,5.0,,,
219456,5,2.0,0.0,3.0,,,,
219457,4,5.0,2.0,0.0,7.0,,,
219458,0,3.0,6.0,1.0,5.0,,,
219459,2,,,,,,,
219460,0,2.0,3.0,7.0,5.0,,,
219461,2,3.0,5.0,,,,,
219462,5,,,,,,,
219463,0,2.0,,,,,,
219464,0,,,,,,,
219465,0,1.0,3.0,4.0,7.0,,,
219466,5,0.0,2.0,3.0,6.0,,,
219467,2,,,,,,,
219468,0,4.0,6.0,3.0,1.0,,,
219469,0,,,,,,,
219470,5,,,,,,,
219471,5,3.0,,,,,,
219472,2,0.0,,,,,,
219473,2,,,,,,,
219474,0,,,,,,,
219475,0,1.0,2.0,3.0,4.0,,,
219476,0,,,,,,,
219477,0,,,,,,,
219478,7,0.0,4.0,5.0,,,,
219479,2,,,,,,,
219480,5,1.0,2.0,3.0,6.0,,,
219481,0,2.0,,,,,,
219482,0,5.0,,,,,,
219484,0,3.0,2.0,6.0,4.0,,,
219485,2,,,,,,,
219486,0,,,,,,,
219487,2,0.0,,,,,,
219488,0,,,,,,,
219489,4,,,,,,,
219490,0,2.0,5.0,6.0,4.0,,,
219491,0,,,,,,,
219492,5,,,,,,,
219493,0,2.0,7.0,5.0,,,,
219494,6,2.0,0.0,4.0,5.0,,,
220029,5,0.0,2.0,7.0,3.0,,,
220030,0,5.0,,,,,,
220031,2,,,,,,,
220032,2,7.0,5.0,0.0,1.0,,,
220033,0,5.0,,,,,,
220034,0,5.0,2.0,3.0,1.0,,,
220035,5,2.0,,,,,,
220036,0,3.0,,,,,,
220037,5,0.0,2.0,4.0,6.0,,,
220038,0,2.0,6.0,3.0,5.0,,,
220039,0,,,,,,,
220040,2,0.0,,,,,,
220042,5,0.0,2.0,7.0,3.0,,,
220043,0,,,,,,,
220044,0,,,,,,,
220045,0,3.0,,,,,,
220046,5,0.0,2.0,,,,,
220047,0,,,,,,,
220048,0,3.0,,,,,,
220049,5,,,,,,,
220050,0,2.0,5.0,3.0,4.0,,,
220051,0,,,,,,,
220052,2,,,,,,,
220053,0,5.0,4.0,2.0,1.0,,,
220054,2,5.0,1.0,0.0,3.0,,,
220055,0,,,,,,,
220056,2,0.0,4.0,3.0,5.0,,,
220059,2,0.0,5.0,3.0,,,,
220060,0,,,,,,,
220061,0,2.0,5.0,7.0,4.0,,,
220062,5,,,,,,,
220063,2,,,,,,,
220064,3,5.0,0.0,7.0,1.0,,,
220065,5,3.0,7.0,6.0,1.0,,,
220066,0,5.0,3.0,4.0,2.0,,,
220067,0,,,,,,,
220068,2,0.0,,,,,,
220069,2,,,,,,,
220070,5,0.0,2.0,,,,,
220071,2,6.0,0.0,1.0,7.0,,,
220072,0,,,,,,,
220073,2,,,,,,,
220074,0,,,,,,,
220075,0,2.0,5.0,3.0,,,,
220076,2,,,,,,,
220077,0,3.0,5.0,6.0,4.0,,,
220078,5,2.0,6.0,,,,,
220080,4,1.0,0.0,,,,,
220081,5,3.0,2.0,0.0,4.0,,,
220082,0,5.0,2.0,4.0,3.0,,,
220083,0,2.0,5.0,,,,,
220084,5,3.0,,,,,,
220085,5,3.0,0.0,2.0,6.0,,,
220086,0,1.0,6.0,3.0,7.0,,,
220087,0,5.0,7.0,3.0,6.0,,,
220089,0,2.0,,,,,,
220090,0,5.0,4.0,2.0,3.0,,,
220091,2,0.0,5.0,,,,,
220092,2,0.0,,,,,,
220093,5,,,,,,,
220094,2,0.0,4.0,5.0,6.0,,,
220095,0,,,,,,,
220096,2,0.0,5.0,,,,,
220097,5,3.0,,,,,,
220098,0,,,,,,,
220099,0,,,,,,,
220100,5,3.0,7.0,,,,,
220101,0,,,,,,,
220102,6,,,,,,,
220103,0,2.0,7.0,,,,,
220104,2,0.0,4.0,6.0,3.0,,,
220106,5,,,,,,,
220107,0,3.0,2.0,,,,,
220109,0,,,,,,,
220110,5,,,,,,,
220112,0,,,,,,,
220113,2,7.0,,,,,,
220114,5,2.0,3.0,1.0,0.0,,,
220115,2,1.0,5.0,6.0,4.0,,,
220116,5,0.0,2.0,,,,,
220117,5,2.0,4.0,6.0,0.0,,,
220118,2,3.0,0.0,1.0,5.0,,,
220119,5,3.0,2.0,,,,,
220120,2,,,,,,,
220121,0,,,,,,,
220122,0,,,,,,,
220123,0,5.0,4.0,3.0,2.0,,,
220124,1,,,,,,,
220125,0,,,,,,,
220126,0,,,,,,,
220127,2,1.0,3.0,,,,,
220128,5,0.0,2.0,3.0,1.0,,,
220129,4,,,,,,,
220130,3,0.0,5.0,,,,,
220131,0,2.0,6.0,1.0,4.0,,,
220132,2,,,,,,,
220133,0,4.0,3.0,7.0,5.0,,,
220134,0,5.0,,,,,,
220135,5,,,,,,,
220136,5,3.0,2.0,,,,,
220137,0,,,,,,,
220138,3,,,,,,,
220139,5,0.0,,,,,,
220140,0,,,,,,,
220142,4,,,,,,,
220143,0,3.0,2.0,1.0,5.0,,,
220144,2,0.0,3.0,7.0,5.0,,,
220146,2,5.0,0.0,,,,,
220147,3,5.0,0.0,4.0,,,,
220148,2,0.0,1.0,,,,,
220149,3,4.0,,,,,,
220150,0,,,,,,,
220151,2,,,,,,,
220152,0,,,,,,,
220153,0,5.0,1.0,7.0,2.0,,,
220154,0,1.0,5.0,,,,,
220155,3,0.0,5.0,6.0,4.0,,,
220157,5,,,,,,,
220158,5,1.0,0.0,2.0,6.0,,,
220159,5,0.0,1.0,,,,,
220160,2,,,,,,,
220161,0,5.0,2.0,6.0,1.0,,,
220162,3,0.0,,,,,,
220163,0,3.0,2.0,,,,,
220164,0,3.0,2.0,7.0,1.0,,,
220165,2,3.0,,,,,,
220166,5,,,,,,,
220167,0,1.0,5.0,6.0,4.0,,,
220168,3,6.0,,,,,,
220169,2,,,,,,,
220170,2,5.0,0.0,1.0,3.0,,,
220172,0,5.0,2.0,6.0,7.0,,,
220173,2,5.0,3.0,,,,,
220174,2,0.0,7.0,4.0,6.0,,,
220175,4,2.0,5.0,6.0,1.0,,,
220176,0,1.0,3.0,7.0,5.0,,,
220177,5,2.0,3.0,7.0,6.0,,,
220178,2,0.0,,,,,,
220179,0,3.0,2.0,,,,,
220180,2,5.0,0.0,,,,,
220181,5,0.0,3.0,4.0,6.0,,,
220182,5,3.0,6.0,4.0,2.0,,,
220183,0,,,,,,,
220184,0,3.0,6.0,2.0,5.0,,,
220185,5,3.0,0.0,2.0,,,,
220186,0,2.0,4.0,5.0,3.0,,,
220187,2,0.0,1.0,4.0,7.0,,,
220188,0,1.0,5.0,4.0,6.0,,,
220189,0,2.0,1.0,,,,,
220190,0,3.0,,,,,,
220191,5,0.0,4.0,3.0,,,,
220192,0,5.0,6.0,,,,,
220193,5,0.0,4.0,2.0,3.0,,,
220194,0,,,,,,,
220195,2,,,,,,,
220196,1,7.0,0.0,6.0,2.0,,,
220197,0,,,,,,,
220198,4,,,,,,,
220199,0,,,,,,,
220200,2,0.0,,,,,,
220201,2,5.0,3.0,,,,,
220203,0,,,,,,,
220204,2,,,,,,,
220205,0,2.0,3.0,6.0,1.0,,,
220206,2,1.0,7.0,5.0,6.0,,,
220207,0,5.0,3.0,,,,,
220208,5,0.0,,,,,,
220209,6,0.0,,,,,,
220210,3,5.0,,,,,,
220211,0,,,,,,,
220212,0,,,,,,,
220213,0,1.0,3.0,2.0,7.0,,,
220215,2,7.0,3.0,0.0,5.0,,,
220216,5,0.0,4.0,,,,,
220217,0,4.0,6.0,2.0,1.0,,,
220218,3,0.0,5.0,2.0,6.0,,,
220219,5,,,,,,,
220220,0,,,,,,,
220221,1,3.0,5.0,0.0,6.0,,,
220222,0,,,,,,,
220223,0,,,,,,,
220224,5,0.0,3.0,2.0,1.0,,,
220225,0,4.0,3.0,6.0,,,,
220227,0,5.0,,,,,,
220228,0,7.0,2.0,6.0,5.0,,,
220229,0,3.0,,,,,,
220230,3,5.0,0.0,2.0,,,,
220232,0,2.0,5.0,4.0,1.0,,,
220233,0,2.0,7.0,6.0,5.0,,,
220234,2,,,,,,,
220235,0,2.0,3.0,,,,,
220237,3,2.0,0.0,5.0,6.0,,,
220238,0,,,,,,,
220239,0,2.0,6.0,1.0,5.0,,,
220240,0,,,,,,,
220241,0,6.0,4.0,3.0,1.0,,,
220242,5,3.0,2.0,4.0,0.0,,,
220243,2,,,,,,,
220244,0,6.0,5.0,3.0,4.0,,,
220245,3,2.0,,,,,,
220246,5,0.0,3.0,2.0,4.0,,,
220247,6,5.0,0.0,3.0,2.0,,,
220248,5,3.0,0.0,,,,,
220249,5,6.0,2.0,,,,,
220250,0,5.0,6.0,4.0,2.0,,,
220251,0,5.0,2.0,,,,,
220252,2,3.0,0.0,1.0,,,,
220253,0,1.0,7.0,5.0,2.0,,,
220254,3,2.0,0.0,1.0,7.0,,,
220256,0,,,,,,,
220257,5,0.0,2.0,3.0,,,,
220258,0,5.0,2.0,1.0,4.0,,,
220259,3,,,,,,,
220260,5,0.0,2.0,1.0,7.0,,,
220261,0,2.0,5.0,,,,,
220262,3,2.0,1.0,,,,,
220263,0,5.0,2.0,1.0,3.0,,,
220264,0,2.0,5.0,4.0,1.0,,,
220265,0,2.0,3.0,7.0,,,,
220266,5,7.0,3.0,,,,,
220267,0,2.0,,,,,,
220268,0,3.0,2.0,1.0,6.0,,,
220269,0,3.0,1.0,6.0,7.0,,,
220270,4,,,,,,,
220271,3,5.0,,,,,,
220272,0,5.0,3.0,6.0,,,,
220273,3,0.0,,,,,,
220274,0,2.0,,,,,,
220275,0,,,,,,,
220276,0,2.0,3.0,,,,,
