ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3
02780_00000_077582,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Stedman, Bert K.",skipped,skipped
02780_00000_089938,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Sheldon, Mike",skipped,skipped
02780_00000_093620,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Sheldon, Mike","Stedman, Bert K.",skipped
02780_00000_094049,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Stedman, Bert K.","Sheldon, Mike",skipped
02780_00000_096557,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Stedman, Bert K.",skipped,skipped
02780_00000_102717,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Stedman, Bert K.",skipped,skipped
02780_00000_106645,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Stedman, Bert K.","Sheldon, Mike",skipped
02780_00000_108258,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Sheldon, Mike","Stedman, Bert K.",skipped
02780_00000_113461,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Stedman, Bert K.",skipped,skipped
02780_00000_125268,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Sheldon, Mike","Stedman, Bert K.",skipped
02780_00000_128707,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Sheldon, Mike","Stedman, Bert K.",skipped
02780_00000_134742,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Stedman, Bert K.",skipped,skipped
02780_00000_147337,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Sheldon, Mike",skipped,skipped
02780_00000_149490,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Stedman, Bert K.",skipped,skipped
02780_00000_153583,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Sheldon, Mike",skipped,skipped
02780_00000_160377,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Stedman, Bert K.",skipped,skipped
02780_00000_162299,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Sheldon, Mike",skipped,skipped
02780_00000_167480,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Sheldon, Mike",skipped,skipped
02780_00000_170451,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Stedman, Bert K.","Sheldon, Mike",skipped
02780_00000_171860,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Sheldon, Mike",skipped,skipped
02780_00000_174904,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Sheldon, Mike",skipped,skipped
02780_00000_181289,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Stedman, Bert K.","Sheldon, Mike",skipped
02780_00000_196302,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Stedman, Bert K.",skipped,skipped
02780_00000_205663,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Stedman, Bert K.","Sheldon, Mike",skipped
02780_00000_209216,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Stedman, Bert K.",skipped,skipped
02780_00000_211368,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Stedman, Bert K.",skipped,skipped
02780_00000_214407,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Stedman, Bert K.",skipped,skipped
02780_00000_226206,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,skipped,skipped,skipped
02780_00000_230275,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Sheldon, Mike",skipped,skipped
02780_00000_233769,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Sheldon, Mike","Stedman, Bert K.",skipped
02780_00000_248422,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Stedman, Bert K.",skipped,skipped
02780_00000_254541,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Sheldon, Mike","Stedman, Bert K.",skipped
02780_00000_262472,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Stedman, Bert K.","Sheldon, Mike",skipped
02780_00000_269798,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Sheldon, Mike","Stedman, Bert K.",skipped
02780_00000_270882,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Stedman, Bert K.",skipped,skipped
02780_00000_272358,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Stedman, Bert K.","Sheldon, Mike",skipped
02780_00000_287788,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Sheldon, Mike",skipped,skipped
02780_00000_295349,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Sheldon, Mike",skipped,skipped
02780_00000_305808,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Stedman, Bert K.","Sheldon, Mike",skipped
02780_00000_308997,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Sheldon, Mike",skipped,skipped
02780_00000_310111,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Stedman, Bert K.",skipped,skipped
02780_00000_326092,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Sheldon, Mike",skipped,skipped
02780_00000_331972,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Stedman, Bert K.","Sheldon, Mike",skipped
02780_00000_333101,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Sheldon, Mike",skipped,skipped
02780_00000_348653,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Stedman, Bert K.","Sheldon, Mike",skipped
02780_00000_354922,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Sheldon, Mike","Stedman, Bert K.",skipped
02780_00000_367077,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,skipped,skipped,skipped
02780_00000_369130,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Sheldon, Mike",skipped,skipped
02780_00000_371684,Ballot 3 - Type 3,Election Day,Judicial District 1,Judicial,02-780 Thorne Bay,02-780 Thorne Bay,Region I,"Stedman, Bert K.","Sheldon, Mike",skipped
