ballotID,ballot_type,countingGroup,district,districtType,precinct,precinctPortion,votingLocation,rank1,rank2,rank3,rank4
07020_00000_213495,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.","Babcock, Tuckerman",skipped,skipped
07020_00000_214201,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.",skipped,skipped,skipped
07020_00000_216334,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.","Cizek, Andy","Babcock, Tuckerman",skipped
07020_00000_223926,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.","Babcock, Tuckerman",skipped,skipped
07020_00000_224075,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Babcock, Tuckerman",skipped,skipped,skipped
07020_00000_225119,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.","Babcock, Tuckerman","Cizek, Andy",skipped
07020_00000_226508,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Babcock, Tuckerman","Bjorkman, Jesse J.",skipped,skipped
07020_00000_228733,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Babcock, Tuckerman",skipped,skipped,skipped
07020_00000_229697,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.","Babcock, Tuckerman",skipped,skipped
07020_00000_230844,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.",Write-in,skipped,skipped
07020_00000_231138,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Babcock, Tuckerman","Bjorkman, Jesse J.",skipped,skipped
07020_00000_233662,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.",skipped,skipped,skipped
07020_00000_235291,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.","Babcock, Tuckerman",skipped,skipped
07020_00000_237905,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Cizek, Andy",skipped,skipped,skipped
07020_00000_242754,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Cizek, Andy","Babcock, Tuckerman",skipped,skipped
07020_00000_245096,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Cizek, Andy",skipped,skipped,skipped
07020_00000_247363,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,skipped,"Bjorkman, Jesse J.","Babcock, Tuckerman",skipped
07020_00000_248220,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,skipped,skipped,skipped,skipped
07020_00000_249549,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.","Babcock, Tuckerman",skipped,skipped
07020_00000_250995,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Cizek, Andy","Babcock, Tuckerman","Bjorkman, Jesse J.",skipped
07020_00000_251301,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.","Babcock, Tuckerman",skipped,skipped
07020_00000_253834,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.",skipped,skipped,skipped
07020_00000_254148,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Babcock, Tuckerman",skipped,skipped,skipped
07020_00000_256652,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.","Babcock, Tuckerman","Cizek, Andy",skipped
07020_00000_261764,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.","Babcock, Tuckerman",skipped,skipped
07020_00000_262270,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.","Babcock, Tuckerman","Cizek, Andy",skipped
07020_00000_267539,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.",skipped,skipped,skipped
07020_00000_268086,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.","Babcock, Tuckerman","Cizek, Andy",skipped
07020_00000_270485,Ballot 8 - Type 8,Election Day,Judicial District 3,Judicial,07-020 Kenai No. 2,07-020 Kenai No. 2,Region V,"Bjorkman, Jesse J.","Babcock, Tuckerman",skipped,skipped
