,0,1,2,3,4,5
1,Write-In cells: 129,,,,,
2,Overvote cells: 6,,,,,
3,TY MOORE: 0,,,,,
4,ALONDRA CANO: 1,,,,,
5,CHARLES CURTIS: 2,,,,,
6,ABDI ABDULLE: 3,,,,,
7,PAT FLEETHAM: 4,,,,,
8,GREGORY MCDONALD: 5,,,,,
437,0,3.0,,,,
438,1,,,,,
439,1,4.0,0.0,,,
440,0,1.0,2.0,,,
441,1,0.0,,,,
442,1,0.0,,,,
443,2,,,,,
444,0,3.0,1.0,,,
445,1,2.0,0.0,,,
446,0,1.0,2.0,,,
447,1,,,,,
448,1,,,,,
449,0,,,,,
450,0,3.0,2.0,,,
451,5,,,,,
452,1,0.0,3.0,,,
453,0,3.0,1.0,,,
454,1,4.0,0.0,,,
455,2,5.0,4.0,,,
456,1,,,,,
457,1,0.0,,,,
458,1,3.0,0.0,,,
459,0,,,,,
460,1,,,,,
461,2,1.0,5.0,,,
462,1,0.0,,,,
463,1,4.0,5.0,,,
464,1,,,,,
465,0,,,,,
466,0,1.0,,,,
467,0,2.0,,,,
468,1,3.0,,,,
469,0,3.0,2.0,,,
470,0,,,,,
471,0,,,,,
472,2,1.0,,,,
473,1,4.0,5.0,,,
474,0,1.0,4.0,,,
475,1,3.0,4.0,,,
476,3,1.0,5.0,,,
477,3,,,,,
478,1,2.0,,,,
479,0,,,,,
480,4,0.0,5.0,,,
481,2,5.0,1.0,,,
482,1,3.0,,,,
483,3,,,,,
484,0,,,,,
485,1,0.0,4.0,,,
486,1,0.0,3.0,,,
487,0,1.0,3.0,,,
488,0,1.0,3.0,,,
489,1,,,,,
490,0,,,,,
491,2,,,,,
492,3,0.0,,,,
493,5,4.0,3.0,,,
494,1,,,,,
495,1,,,,,
496,5,1.0,4.0,,,
497,3,,,,,
498,2,1.0,5.0,,,
499,0,1.0,3.0,,,
500,0,1.0,,,,
501,2,4.0,1.0,,,
502,0,1.0,4.0,,,
503,3,2.0,0.0,,,
504,0,,,,,
505,2,0.0,1.0,,,
506,1,3.0,2.0,,,
507,0,3.0,1.0,,,
508,1,0.0,2.0,,,
509,1,3.0,2.0,,,
510,0,2.0,1.0,,,
511,2,4.0,3.0,,,
512,0,,,,,
513,1,0.0,2.0,,,
514,0,2.0,1.0,,,
515,0,,,,,
516,0,1.0,4.0,,,
517,0,2.0,1.0,,,
518,1,0.0,2.0,,,
519,4,5.0,1.0,,,
520,0,1.0,4.0,,,
521,2,4.0,1.0,,,
522,1,4.0,0.0,,,
523,3,,,,,
524,0,1.0,,,,
525,5,2.0,4.0,,,
526,0,1.0,3.0,,,
527,0,1.0,,,,
528,1,0.0,3.0,,,
530,0,1.0,2.0,,,
531,2,0.0,1.0,,,
532,0,1.0,2.0,,,
533,1,0.0,,,,
534,3,0.0,1.0,,,
535,1,0.0,3.0,,,
536,1,4.0,2.0,,,
537,0,1.0,,,,
538,1,0.0,3.0,,,
539,1,0.0,4.0,,,
540,0,,,,,
541,2,0.0,1.0,,,
542,1,2.0,3.0,,,
543,0,4.0,2.0,,,
544,1,,,,,
545,2,,,,,
546,0,1.0,,,,
547,0,,,,,
548,2,4.0,0.0,,,
549,0,1.0,4.0,,,
550,0,1.0,,,,
551,0,,,,,
552,1,5.0,0.0,,,
553,1,0.0,,,,
554,0,1.0,4.0,,,
555,5,1.0,4.0,,,
556,1,5.0,2.0,,,
557,3,1.0,4.0,,,
558,0,,,,,
559,1,0.0,5.0,,,
560,1,0.0,,,,
561,1,,,,,
562,1,0.0,,,,
563,1,0.0,4.0,,,
564,0,1.0,4.0,,,
565,1,2.0,0.0,,,
566,1,0.0,,,,
567,1,,,,,
568,1,,,,,
569,1,,,,,
570,0,3.0,1.0,,,
571,0,2.0,4.0,,,
572,4,2.0,,,,
573,1,0.0,3.0,,,
574,0,4.0,5.0,,,
575,2,1.0,0.0,,,
576,1,,,,,
578,0,3.0,,,,
580,0,3.0,2.0,,,
581,0,1.0,2.0,,,
582,2,,,,,
583,1,,,,,
584,0,2.0,4.0,,,
585,4,5.0,3.0,,,
587,3,,,,,
588,1,2.0,3.0,,,
589,0,1.0,4.0,,,
590,0,1.0,2.0,,,
591,0,1.0,,,,
592,1,2.0,,,,
593,1,,,,,
594,0,3.0,2.0,,,
595,1,0.0,3.0,,,
596,0,,,,,
597,0,1.0,3.0,,,
598,1,,,,,
599,0,1.0,2.0,,,
600,1,0.0,,,,
601,0,1.0,,,,
602,0,,,,,
603,2,1.0,0.0,,,
604,4,1.0,5.0,,,
605,1,3.0,0.0,,,
606,1,0.0,,,,
607,0,1.0,2.0,,,
608,1,3.0,2.0,,,
609,1,0.0,,,,
610,3,,,,,
611,4,0.0,,,,
612,0,,,,,
613,4,2.0,1.0,,,
614,3,,,,,
615,1,0.0,2.0,,,
616,1,0.0,,,,
617,0,1.0,5.0,,,
618,1,0.0,,,,
619,1,2.0,,,,
620,0,3.0,4.0,,,
621,0,1.0,5.0,,,
622,1,2.0,,,,
