,0,1,2,3,4,5,6,7,8,9,10,11
1,Write-In cells: 254,,,,,,,,,,,
2,Overvote cells: 231,,,,,,,,,,,
3,Luis Tejada: 0,,,,,,,,,,,
4,Carmen R. Quinones: 1,,,,,,,,,,,
5,Stacy R. Lynch: 2,,,,,,,,,,,
6,Keith L. Harris: 3,,,,,,,,,,,
7,Maria Ordonez: 4,,,,,,,,,,,
8,Daniel M. Cohen: 5,,,,,,,,,,,
9,Raymond Sanchez Jr.: 6,,,,,,,,,,,
10,Miguel Estrella: 7,,,,,,,,,,,
11,Corey Ortega: 8,,,,,,,,,,,
12,Shaun Abreu: 9,,,,,,,,,,,
13,Lena Melendez: 10,,,,,,,,,,,
14,Marti Gould  Allen-Cummings: 11,,,,,,,,,,,
156616,9,,,,,,,,,,,
156617,5,,,,,,,,,,,
156620,2,9.0,0.0,8.0,,,,,,,,
156621,2,,,,,,,,,,,
156622,9,5.0,,,,,,,,,,
156623,11,4.0,5.0,8.0,2.0,,,,,,,
156626,2,5.0,4.0,,,,,,,,,
156627,4,11.0,5.0,9.0,,,,,,,,
156628,9,5.0,3.0,6.0,2.0,,,,,,,
156629,8,6.0,0.0,,,,,,,,,
156630,4,11.0,5.0,9.0,,,,,,,,
156631,9,2.0,5.0,,,,,,,,,
156633,4,11.0,,,,,,,,,,
156634,2,4.0,9.0,,,,,,,,,
156635,9,2.0,,,,,,,,,,
156636,11,4.0,2.0,8.0,5.0,,,,,,,
156637,5,9.0,,,,,,,,,,
156638,8,9.0,,,,,,,,,,
156639,4,11.0,9.0,,,,,,,,,
156642,11,8.0,10.0,7.0,9.0,,,,,,,
156643,9,2.0,4.0,8.0,11.0,,,,,,,
156644,4,1.0,10.0,0.0,3.0,,,,,,,
156646,2,4.0,8.0,9.0,11.0,,,,,,,
156647,5,9.0,6.0,0.0,,,,,,,,
156648,6,4.0,0.0,,,,,,,,,
156649,4,,,,,,,,,,,
156650,7,,,,,,,,,,,
156652,11,5.0,,,,,,,,,,
156653,4,9.0,2.0,1.0,10.0,,,,,,,
156654,5,11.0,9.0,,,,,,,,,
156655,9,,,,,,,,,,,
156656,5,9.0,2.0,8.0,,,,,,,,
156657,2,7.0,,,,,,,,,,
156658,9,2.0,5.0,4.0,8.0,,,,,,,
156660,4,11.0,9.0,8.0,,,,,,,,
156661,9,10.0,5.0,4.0,8.0,,,,,,,
156662,9,5.0,11.0,,,,,,,,,
156663,8,9.0,,,,,,,,,,
156664,11,5.0,4.0,9.0,2.0,,,,,,,
156665,2,11.0,8.0,4.0,9.0,,,,,,,
156666,8,3.0,6.0,10.0,5.0,,,,,,,
156667,11,4.0,8.0,2.0,,,,,,,,
156668,11,2.0,4.0,8.0,,,,,,,,
156669,9,4.0,0.0,,,,,,,,,
156670,8,0.0,,,,,,,,,,
156671,4,0.0,,,,,,,,,,
156672,4,2.0,5.0,,,,,,,,,
156673,4,11.0,2.0,,,,,,,,,
156675,0,9.0,6.0,8.0,7.0,,,,,,,
156676,9,5.0,4.0,11.0,6.0,,,,,,,
156677,8,9.0,4.0,11.0,2.0,,,,,,,
156678,5,,,,,,,,,,,
156679,9,2.0,,,,,,,,,,
156680,9,2.0,,,,,,,,,,
156682,4,,,,,,,,,,,
156683,2,3.0,5.0,0.0,4.0,,,,,,,
156684,8,3.0,7.0,6.0,10.0,,,,,,,
156685,1,8.0,6.0,5.0,9.0,,,,,,,
156686,11,5.0,2.0,,,,,,,,,
156687,9,11.0,,,,,,,,,,
156688,9,8.0,5.0,6.0,2.0,,,,,,,
156689,9,4.0,,,,,,,,,,
156690,5,9.0,3.0,,,,,,,,,
156691,1,0.0,2.0,10.0,4.0,,,,,,,
156692,9,10.0,4.0,2.0,7.0,,,,,,,
156703,2,11.0,5.0,,,,,,,,,
156733,11,2.0,8.0,4.0,5.0,,,,,,,
156749,4,11.0,2.0,8.0,10.0,,,,,,,
156901,5,6.0,10.0,3.0,8.0,,,,,,,
156904,11,4.0,8.0,2.0,5.0,,,,,,,
156960,9,5.0,6.0,4.0,2.0,,,,,,,
156989,11,9.0,4.0,1.0,,,,,,,,
157013,2,11.0,9.0,,,,,,,,,
157168,11,4.0,9.0,10.0,1.0,,,,,,,
157211,2,0.0,9.0,7.0,8.0,,,,,,,
157234,9,,,,,,,,,,,
157303,9,1.0,4.0,2.0,,,,,,,,
157327,11,9.0,3.0,2.0,6.0,,,,,,,
157332,9,2.0,,,,,,,,,,
157344,11,9.0,6.0,8.0,,,,,,,,
157358,11,0.0,1.0,10.0,2.0,,,,,,,
157389,4,11.0,2.0,8.0,9.0,,,,,,,
158232,5,,,,,,,,,,,
158233,1,8.0,,,,,,,,,,
158234,4,7.0,8.0,10.0,3.0,,,,,,,
158235,4,5.0,8.0,6.0,9.0,,,,,,,
158236,4,9.0,,,,,,,,,,
158237,1,6.0,4.0,10.0,0.0,,,,,,,
158238,0,9.0,,,,,,,,,,
158239,0,9.0,4.0,,,,,,,,,
158240,0,5.0,8.0,3.0,2.0,,,,,,,
158241,9,0.0,2.0,4.0,10.0,,,,,,,
158242,2,5.0,6.0,,,,,,,,,
158243,0,11.0,3.0,2.0,,,,,,,,
158244,4,,,,,,,,,,,
158245,4,,,,,,,,,,,
158246,8,,,,,,,,,,,
158247,9,1.0,7.0,10.0,,,,,,,,
158248,4,,,,,,,,,,,
158249,9,,,,,,,,,,,
158250,3,11.0,9.0,,,,,,,,,
158251,9,,,,,,,,,,,
158252,3,2.0,6.0,5.0,8.0,,,,,,,
158253,7,,,,,,,,,,,
158254,4,,,,,,,,,,,
158256,9,5.0,8.0,4.0,,,,,,,,
158257,6,,,,,,,,,,,
158258,9,,,,,,,,,,,
158259,9,6.0,5.0,4.0,0.0,,,,,,,
158260,7,8.0,6.0,10.0,0.0,,,,,,,
158262,1,3.0,0.0,9.0,6.0,,,,,,,
158263,1,4.0,9.0,3.0,7.0,,,,,,,
158265,9,4.0,3.0,2.0,7.0,,,,,,,
158266,9,11.0,2.0,1.0,5.0,,,,,,,
158268,7,3.0,10.0,2.0,5.0,,,,,,,
158270,9,,,,,,,,,,,
158271,7,8.0,0.0,9.0,4.0,,,,,,,
158272,8,1.0,0.0,11.0,4.0,,,,,,,
158273,5,9.0,11.0,,,,,,,,,
158274,10,5.0,3.0,11.0,,,,,,,,
158276,9,5.0,2.0,8.0,10.0,,,,,,,
158277,3,11.0,2.0,5.0,1.0,,,,,,,
158278,9,4.0,11.0,,,,,,,,,
158279,9,4.0,5.0,0.0,2.0,,,,,,,
158281,7,8.0,,,,,,,,,,
158282,2,,,,,,,,,,,
158283,4,,,,,,,,,,,
158284,2,3.0,5.0,9.0,11.0,,,,,,,
158285,1,,,,,,,,,,,
158286,5,3.0,,,,,,,,,,
158287,2,3.0,11.0,5.0,9.0,,,,,,,
158288,9,5.0,0.0,2.0,11.0,,,,,,,
158290,5,11.0,2.0,4.0,9.0,,,,,,,
158291,4,,,,,,,,,,,
158293,8,4.0,5.0,2.0,6.0,,,,,,,
158294,9,11.0,2.0,1.0,8.0,,,,,,,
158295,9,0.0,4.0,,,,,,,,,
158296,11,9.0,,,,,,,,,,
158298,2,,,,,,,,,,,
158299,9,,,,,,,,,,,
158300,2,,,,,,,,,,,
158301,8,9.0,1.0,0.0,,,,,,,,
158302,9,,,,,,,,,,,
158303,3,4.0,,,,,,,,,,
158304,2,4.0,10.0,5.0,7.0,,,,,,,
158305,3,,,,,,,,,,,
158306,4,10.0,11.0,1.0,9.0,,,,,,,
158307,9,,,,,,,,,,,
158308,0,9.0,7.0,3.0,5.0,,,,,,,
158309,9,1.0,8.0,7.0,6.0,,,,,,,
158312,9,4.0,5.0,0.0,2.0,,,,,,,
158313,0,,,,,,,,,,,
158314,6,11.0,5.0,9.0,,,,,,,,
158315,3,,,,,,,,,,,
158317,9,,,,,,,,,,,
158318,7,8.0,4.0,1.0,0.0,,,,,,,
158319,4,10.0,1.0,0.0,9.0,,,,,,,
158320,11,9.0,,,,,,,,,,
158323,8,10.0,3.0,,,,,,,,,
158324,9,0.0,4.0,8.0,2.0,,,,,,,
158325,7,4.0,,,,,,,,,,
158326,3,2.0,,,,,,,,,,
158327,9,2.0,3.0,,,,,,,,,
158328,8,3.0,5.0,4.0,1.0,,,,,,,
158329,6,4.0,0.0,,,,,,,,,
158330,10,2.0,,,,,,,,,,
158331,7,6.0,11.0,0.0,3.0,,,,,,,
158332,1,8.0,9.0,5.0,6.0,,,,,,,
158333,3,2.0,,,,,,,,,,
158334,7,,,,,,,,,,,
158335,11,4.0,,,,,,,,,,
158336,8,,,,,,,,,,,
158337,3,,,,,,,,,,,
158338,3,,,,,,,,,,,
158339,9,1.0,11.0,6.0,3.0,,,,,,,
158340,2,5.0,,,,,,,,,,
158341,8,5.0,9.0,,,,,,,,,
158342,8,4.0,9.0,2.0,,,,,,,,
158343,9,7.0,,,,,,,,,,
158344,0,4.0,8.0,2.0,,,,,,,,
158345,6,2.0,8.0,3.0,0.0,,,,,,,
158346,4,,,,,,,,,,,
158347,7,8.0,6.0,10.0,0.0,,,,,,,
158348,4,9.0,0.0,2.0,1.0,,,,,,,
158349,10,5.0,9.0,,,,,,,,,
158350,2,3.0,,,,,,,,,,
158351,4,10.0,9.0,,,,,,,,,
158352,0,,,,,,,,,,,
158354,2,5.0,4.0,8.0,0.0,,,,,,,
158356,8,,,,,,,,,,,
158357,0,,,,,,,,,,,
158358,9,2.0,5.0,,,,,,,,,
158359,4,9.0,5.0,6.0,2.0,,,,,,,
158360,4,10.0,0.0,7.0,8.0,,,,,,,
158361,9,,,,,,,,,,,
158362,9,6.0,8.0,10.0,5.0,,,,,,,
158365,2,9.0,11.0,,,,,,,,,
158366,2,8.0,3.0,6.0,7.0,,,,,,,
158369,7,8.0,6.0,,,,,,,,,
158372,8,,,,,,,,,,,
158374,5,,,,,,,,,,,
158375,11,2.0,9.0,,,,,,,,,
158376,9,4.0,11.0,3.0,2.0,,,,,,,
158377,9,,,,,,,,,,,
158378,4,,,,,,,,,,,
158379,4,8.0,2.0,1.0,9.0,,,,,,,
158381,0,,,,,,,,,,,
158382,1,4.0,0.0,9.0,3.0,,,,,,,
158383,9,,,,,,,,,,,
158384,0,,,,,,,,,,,
158385,4,5.0,8.0,6.0,9.0,,,,,,,
158386,1,0.0,7.0,6.0,10.0,,,,,,,
158387,1,,,,,,,,,,,
158388,9,,,,,,,,,,,
158389,4,,,,,,,,,,,
158390,10,8.0,0.0,4.0,3.0,,,,,,,
158392,9,,,,,,,,,,,
158393,8,4.0,1.0,9.0,10.0,,,,,,,
158394,9,1.0,0.0,,,,,,,,,
158395,9,3.0,5.0,2.0,4.0,,,,,,,
158396,8,0.0,9.0,11.0,3.0,,,,,,,
158397,2,4.0,5.0,0.0,3.0,,,,,,,
158399,0,,,,,,,,,,,
158401,9,2.0,3.0,11.0,5.0,,,,,,,
158402,8,,,,,,,,,,,
158404,9,0.0,,,,,,,,,,
158406,4,2.0,8.0,,,,,,,,,
158407,9,2.0,5.0,8.0,6.0,,,,,,,
158409,3,,,,,,,,,,,
158410,9,7.0,4.0,8.0,1.0,,,,,,,
158411,9,8.0,5.0,2.0,6.0,,,,,,,
158415,4,,,,,,,,,,,
158416,9,4.0,5.0,,,,,,,,,
158417,2,11.0,4.0,5.0,9.0,,,,,,,
158418,9,,,,,,,,,,,
158419,1,4.0,,,,,,,,,,
158420,9,2.0,5.0,8.0,6.0,,,,,,,
158421,9,,,,,,,,,,,
158422,9,8.0,4.0,11.0,5.0,,,,,,,
158423,9,4.0,3.0,0.0,11.0,,,,,,,
158424,0,,,,,,,,,,,
158425,9,5.0,,,,,,,,,,
158426,1,2.0,,,,,,,,,,
158427,5,10.0,,,,,,,,,,
158428,9,,,,,,,,,,,
158430,9,,,,,,,,,,,
158432,6,1.0,4.0,8.0,,,,,,,,
158433,9,,,,,,,,,,,
158435,5,9.0,2.0,,,,,,,,,
158436,9,,,,,,,,,,,
158438,9,,,,,,,,,,,
158439,2,,,,,,,,,,,
158440,6,,,,,,,,,,,
158441,3,1.0,,,,,,,,,,
158442,7,4.0,0.0,,,,,,,,,
158444,9,,,,,,,,,,,
158446,1,9.0,2.0,3.0,8.0,,,,,,,
158449,1,,,,,,,,,,,
158450,9,,,,,,,,,,,
158451,11,2.0,5.0,9.0,,,,,,,,
158453,1,6.0,4.0,,,,,,,,,
158455,5,9.0,2.0,7.0,6.0,,,,,,,
158456,9,,,,,,,,,,,
158457,9,3.0,6.0,,,,,,,,,
158458,1,8.0,,,,,,,,,,
158597,1,11.0,,,,,,,,,,
158619,11,8.0,4.0,5.0,2.0,,,,,,,
158778,9,11.0,4.0,3.0,2.0,,,,,,,
158792,11,4.0,9.0,3.0,,,,,,,,
158819,2,11.0,4.0,,,,,,,,,
158836,9,5.0,11.0,2.0,4.0,,,,,,,
158887,8,5.0,4.0,11.0,9.0,,,,,,,
158941,5,,,,,,,,,,,
159174,2,,,,,,,,,,,
159233,2,11.0,1.0,4.0,10.0,,,,,,,
159245,2,11.0,4.0,5.0,8.0,,,,,,,
159327,2,,,,,,,,,,,
159335,9,11.0,3.0,2.0,4.0,,,,,,,
159811,2,,,,,,,,,,,
159830,4,10.0,2.0,,,,,,,,,
159955,4,9.0,2.0,,,,,,,,,
160086,2,4.0,9.0,5.0,11.0,,,,,,,
160151,2,9.0,4.0,6.0,7.0,,,,,,,
160191,9,11.0,8.0,4.0,2.0,,,,,,,
160214,2,,,,,,,,,,,
160303,11,8.0,4.0,5.0,,,,,,,,
160305,9,2.0,,,,,,,,,,
160327,11,4.0,9.0,2.0,,,,,,,,
160373,11,2.0,8.0,4.0,5.0,,,,,,,
162413,11,4.0,2.0,,,,,,,,,
162414,11,,,,,,,,,,,
162415,11,4.0,0.0,2.0,,,,,,,,
162416,11,4.0,2.0,5.0,8.0,,,,,,,
162421,10,,,,,,,,,,,
162422,10,1.0,5.0,0.0,7.0,,,,,,,
162423,9,5.0,4.0,11.0,2.0,,,,,,,
162424,4,11.0,5.0,9.0,,,,,,,,
162425,8,1.0,2.0,11.0,4.0,,,,,,,
162427,2,9.0,3.0,0.0,5.0,,,,,,,
162428,11,9.0,6.0,,,,,,,,,
162433,0,9.0,1.0,10.0,4.0,,,,,,,
162434,2,11.0,3.0,9.0,10.0,,,,,,,
162438,4,9.0,8.0,11.0,,,,,,,,
162441,11,,,,,,,,,,,
162444,9,4.0,,,,,,,,,,
162445,9,2.0,0.0,8.0,4.0,,,,,,,
162446,0,,,,,,,,,,,
162447,2,3.0,5.0,11.0,6.0,,,,,,,
162448,3,,,,,,,,,,,
162454,0,,,,,,,,,,,
162457,2,,,,,,,,,,,
162458,11,4.0,5.0,,,,,,,,,
162459,11,2.0,3.0,9.0,,,,,,,,
162461,5,,,,,,,,,,,
162462,9,2.0,4.0,,,,,,,,,
162463,10,1.0,0.0,9.0,7.0,,,,,,,
162464,9,4.0,2.0,1.0,10.0,,,,,,,
162465,11,4.0,10.0,2.0,8.0,,,,,,,
162466,1,8.0,,,,,,,,,,
162467,3,2.0,9.0,1.0,,,,,,,,
162469,11,0.0,4.0,,,,,,,,,
162470,9,0.0,,,,,,,,,,
162472,4,,,,,,,,,,,
162473,10,,,,,,,,,,,
162474,9,5.0,2.0,11.0,4.0,,,,,,,
162477,9,0.0,3.0,10.0,5.0,,,,,,,
162478,11,9.0,5.0,10.0,4.0,,,,,,,
162481,9,,,,,,,,,,,
162482,2,3.0,10.0,1.0,9.0,,,,,,,
162484,2,8.0,5.0,,,,,,,,,
162485,9,,,,,,,,,,,
162487,0,9.0,10.0,4.0,6.0,,,,,,,
162488,11,5.0,4.0,2.0,6.0,,,,,,,
162493,5,4.0,9.0,2.0,,,,,,,,
162495,0,,,,,,,,,,,
162496,11,,,,,,,,,,,
162497,4,11.0,2.0,9.0,10.0,,,,,,,
162498,4,11.0,8.0,9.0,2.0,,,,,,,
162499,9,,,,,,,,,,,
162501,11,8.0,0.0,9.0,3.0,,,,,,,
162503,11,9.0,,,,,,,,,,
162505,9,,,,,,,,,,,
162508,11,10.0,4.0,2.0,1.0,,,,,,,
162509,5,11.0,4.0,2.0,9.0,,,,,,,
162510,10,7.0,4.0,2.0,,,,,,,,
162513,11,4.0,2.0,8.0,5.0,,,,,,,
162515,11,3.0,5.0,2.0,9.0,,,,,,,
162519,9,0.0,6.0,3.0,7.0,,,,,,,
162522,0,9.0,5.0,3.0,7.0,,,,,,,
162523,6,7.0,11.0,,,,,,,,,
162526,0,,,,,,,,,,,
162531,5,0.0,4.0,11.0,7.0,,,,,,,
162532,4,10.0,,,,,,,,,,
162535,9,5.0,2.0,3.0,11.0,,,,,,,
162540,0,10.0,6.0,,,,,,,,,
162543,3,,,,,,,,,,,
162545,7,6.0,9.0,5.0,4.0,,,,,,,
162546,4,8.0,1.0,,,,,,,,,
162547,2,,,,,,,,,,,
162550,7,,,,,,,,,,,
162551,1,,,,,,,,,,,
162554,4,,,,,,,,,,,
162559,9,4.0,11.0,1.0,10.0,,,,,,,
162560,7,8.0,6.0,4.0,10.0,,,,,,,
162561,0,8.0,10.0,1.0,9.0,,,,,,,
162563,11,6.0,4.0,9.0,3.0,,,,,,,
162566,2,6.0,5.0,3.0,4.0,,,,,,,
162567,9,6.0,11.0,,,,,,,,,
162569,11,9.0,2.0,4.0,10.0,,,,,,,
162571,9,2.0,,,,,,,,,,
162576,9,6.0,5.0,2.0,3.0,,,,,,,
162577,9,2.0,,,,,,,,,,
162582,2,,,,,,,,,,,
162585,2,3.0,11.0,5.0,,,,,,,,
162587,9,8.0,1.0,5.0,4.0,,,,,,,
162588,10,4.0,0.0,9.0,,,,,,,,
162592,9,11.0,10.0,6.0,7.0,,,,,,,
162596,3,,,,,,,,,,,
162599,9,2.0,11.0,,,,,,,,,
162600,9,0.0,2.0,,,,,,,,,
162602,4,9.0,11.0,,,,,,,,,
162603,1,10.0,2.0,4.0,,,,,,,,
162604,9,2.0,11.0,3.0,6.0,,,,,,,
162608,4,11.0,5.0,9.0,,,,,,,,
162610,0,10.0,,,,,,,,,,
162612,5,9.0,,,,,,,,,,
162618,9,2.0,0.0,4.0,3.0,,,,,,,
162621,2,8.0,,,,,,,,,,
162622,11,9.0,2.0,5.0,4.0,,,,,,,
162624,1,11.0,,,,,,,,,,
162625,3,4.0,,,,,,,,,,
162626,9,,,,,,,,,,,
162627,2,0.0,,,,,,,,,,
162630,4,9.0,11.0,,,,,,,,,
162632,9,5.0,4.0,3.0,2.0,,,,,,,
162638,2,9.0,10.0,11.0,5.0,,,,,,,
162642,11,4.0,0.0,9.0,,,,,,,,
162645,9,,,,,,,,,,,
162648,0,9.0,1.0,10.0,4.0,,,,,,,
162649,9,0.0,10.0,6.0,7.0,,,,,,,
162650,3,9.0,,,,,,,,,,
162652,9,,,,,,,,,,,
162655,3,6.0,0.0,9.0,2.0,,,,,,,
162657,0,,,,,,,,,,,
162659,7,,,,,,,,,,,
162660,9,5.0,3.0,8.0,0.0,,,,,,,
162661,8,1.0,4.0,9.0,2.0,,,,,,,
162663,5,0.0,9.0,3.0,8.0,,,,,,,
162666,11,5.0,9.0,,,,,,,,,
162668,11,9.0,2.0,4.0,,,,,,,,
162669,6,2.0,0.0,,,,,,,,,
162672,9,0.0,,,,,,,,,,
162674,4,,,,,,,,,,,
162677,9,11.0,0.0,,,,,,,,,
162679,6,,,,,,,,,,,
162680,7,9.0,,,,,,,,,,
162684,3,2.0,7.0,4.0,10.0,,,,,,,
162690,3,,,,,,,,,,,
162691,11,6.0,9.0,,,,,,,,,
162692,11,2.0,3.0,8.0,4.0,,,,,,,
162693,4,11.0,8.0,5.0,3.0,,,,,,,
162694,9,,,,,,,,,,,
162699,9,7.0,2.0,6.0,5.0,,,,,,,
162701,6,10.0,,,,,,,,,,
162704,11,4.0,5.0,,,,,,,,,
162708,6,2.0,9.0,3.0,8.0,,,,,,,
162711,11,8.0,,,,,,,,,,
162713,9,2.0,4.0,7.0,11.0,,,,,,,
162716,11,9.0,,,,,,,,,,
162719,4,,,,,,,,,,,
162721,0,,,,,,,,,,,
162722,6,4.0,10.0,9.0,,,,,,,,
162723,9,,,,,,,,,,,
162724,0,11.0,2.0,4.0,1.0,,,,,,,
162725,9,11.0,4.0,10.0,1.0,,,,,,,
162727,9,4.0,0.0,6.0,8.0,,,,,,,
162729,11,2.0,,,,,,,,,,
162730,2,9.0,,,,,,,,,,
162738,7,6.0,3.0,,,,,,,,,
162739,4,11.0,9.0,2.0,5.0,,,,,,,
162741,0,,,,,,,,,,,
162742,4,2.0,8.0,11.0,5.0,,,,,,,
162743,2,3.0,1.0,,,,,,,,,
162745,2,11.0,9.0,4.0,5.0,,,,,,,
162748,9,11.0,5.0,0.0,10.0,,,,,,,
162752,7,2.0,4.0,1.0,5.0,,,,,,,
162753,9,6.0,10.0,11.0,5.0,,,,,,,
162755,4,9.0,5.0,0.0,2.0,,,,,,,
162757,4,8.0,5.0,2.0,9.0,,,,,,,
162759,9,1.0,10.0,4.0,7.0,,,,,,,
162760,8,,,,,,,,,,,
162761,0,9.0,,,,,,,,,,
162763,3,2.0,9.0,10.0,1.0,,,,,,,
162764,11,4.0,3.0,9.0,2.0,,,,,,,
162765,11,9.0,2.0,4.0,1.0,,,,,,,
162769,1,9.0,2.0,5.0,,,,,,,,
162771,0,9.0,1.0,10.0,3.0,,,,,,,
162772,0,,,,,,,,,,,
162775,9,,,,,,,,,,,
162776,0,9.0,3.0,2.0,,,,,,,,
162778,11,,,,,,,,,,,
162779,5,0.0,,,,,,,,,,
162783,2,,,,,,,,,,,
162786,8,9.0,11.0,4.0,,,,,,,,
162787,11,0.0,9.0,3.0,6.0,,,,,,,
162788,2,4.0,9.0,8.0,10.0,,,,,,,
162791,5,9.0,4.0,3.0,2.0,,,,,,,
162792,2,3.0,5.0,6.0,4.0,,,,,,,
162793,9,7.0,0.0,8.0,4.0,,,,,,,
162794,4,11.0,8.0,2.0,5.0,,,,,,,
162795,9,,,,,,,,,,,
162796,5,9.0,11.0,6.0,2.0,,,,,,,
162797,5,,,,,,,,,,,
162799,0,8.0,4.0,1.0,10.0,,,,,,,
162801,11,4.0,,,,,,,,,,
162802,11,3.0,5.0,2.0,,,,,,,,
162804,9,,,,,,,,,,,
162807,4,0.0,9.0,2.0,7.0,,,,,,,
162809,9,0.0,6.0,8.0,,,,,,,,
162811,11,9.0,4.0,0.0,6.0,,,,,,,
162812,2,9.0,8.0,4.0,5.0,,,,,,,
162814,9,4.0,,,,,,,,,,
162815,8,,,,,,,,,,,
162818,4,11.0,5.0,,,,,,,,,
162820,2,9.0,11.0,4.0,3.0,,,,,,,
162821,0,9.0,1.0,6.0,7.0,,,,,,,
162822,4,9.0,5.0,,,,,,,,,
162824,9,,,,,,,,,,,
162825,9,2.0,3.0,8.0,,,,,,,,
162827,9,,,,,,,,,,,
162828,11,4.0,,,,,,,,,,
162829,9,11.0,3.0,,,,,,,,,
162830,7,8.0,6.0,4.0,1.0,,,,,,,
162832,9,4.0,,,,,,,,,,
162833,5,6.0,4.0,1.0,0.0,,,,,,,
162835,9,,,,,,,,,,,
162844,9,5.0,,,,,,,,,,
162845,9,0.0,6.0,3.0,2.0,,,,,,,
162846,1,4.0,10.0,9.0,0.0,,,,,,,
162847,4,9.0,0.0,10.0,1.0,,,,,,,
162848,0,9.0,10.0,,,,,,,,,
162849,11,9.0,,,,,,,,,,
162850,11,,,,,,,,,,,
162853,4,,,,,,,,,,,
162855,4,8.0,11.0,9.0,3.0,,,,,,,
162857,9,3.0,5.0,8.0,,,,,,,,
162862,5,1.0,7.0,3.0,2.0,,,,,,,
162866,9,,,,,,,,,,,
162868,9,4.0,11.0,5.0,8.0,,,,,,,
162871,0,9.0,,,,,,,,,,
162875,9,,,,,,,,,,,
162876,11,,,,,,,,,,,
162877,9,0.0,7.0,6.0,1.0,,,,,,,
162878,2,9.0,11.0,,,,,,,,,
162881,3,,,,,,,,,,,
162882,9,,,,,,,,,,,
162884,2,9.0,0.0,3.0,,,,,,,,
162885,9,8.0,2.0,,,,,,,,,
162886,4,0.0,7.0,,,,,,,,,
162888,9,,,,,,,,,,,
162890,3,,,,,,,,,,,
162892,9,2.0,11.0,,,,,,,,,
162896,9,0.0,6.0,3.0,8.0,,,,,,,
162897,9,1.0,8.0,2.0,7.0,,,,,,,
162898,6,7.0,8.0,4.0,10.0,,,,,,,
162900,3,10.0,6.0,7.0,2.0,,,,,,,
162903,11,,,,,,,,,,,
162904,11,4.0,,,,,,,,,,
162906,0,,,,,,,,,,,
162908,3,2.0,9.0,8.0,5.0,,,,,,,
162910,11,4.0,5.0,2.0,8.0,,,,,,,
162911,9,0.0,4.0,6.0,8.0,,,,,,,
162914,4,9.0,0.0,,,,,,,,,
162916,9,,,,,,,,,,,
162917,2,3.0,10.0,1.0,,,,,,,,
162918,7,8.0,6.0,4.0,1.0,,,,,,,
162920,7,3.0,6.0,0.0,,,,,,,,
162923,8,,,,,,,,,,,
162925,8,5.0,,,,,,,,,,
162926,3,,,,,,,,,,,
162929,4,11.0,9.0,,,,,,,,,
162933,9,7.0,8.0,,,,,,,,,
162935,11,4.0,8.0,10.0,5.0,,,,,,,
162937,9,2.0,8.0,11.0,4.0,,,,,,,
162944,9,0.0,1.0,,,,,,,,,
162945,9,,,,,,,,,,,
162948,5,9.0,2.0,3.0,,,,,,,,
162949,9,4.0,11.0,1.0,2.0,,,,,,,
162950,9,2.0,8.0,11.0,6.0,,,,,,,
162954,11,8.0,4.0,2.0,9.0,,,,,,,
162956,4,,,,,,,,,,,
162957,4,,,,,,,,,,,
162960,9,4.0,8.0,5.0,2.0,,,,,,,
162967,11,4.0,,,,,,,,,,
162968,11,4.0,9.0,,,,,,,,,
162970,0,3.0,4.0,11.0,5.0,,,,,,,
162971,9,,,,,,,,,,,
162974,2,11.0,9.0,6.0,4.0,,,,,,,
162975,8,9.0,0.0,3.0,,,,,,,,
162976,0,,,,,,,,,,,
162979,0,6.0,10.0,1.0,4.0,,,,,,,
162980,11,5.0,4.0,2.0,8.0,,,,,,,
162982,11,,,,,,,,,,,
162984,0,,,,,,,,,,,
162986,3,9.0,,,,,,,,,,
162988,9,,,,,,,,,,,
162990,1,0.0,6.0,7.0,4.0,,,,,,,
162996,9,4.0,2.0,0.0,,,,,,,,
162999,9,,,,,,,,,,,
163000,9,,,,,,,,,,,
163006,0,,,,,,,,,,,
163007,2,8.0,3.0,5.0,,,,,,,,
163794,2,3.0,5.0,9.0,11.0,,,,,,,
163796,5,2.0,9.0,4.0,6.0,,,,,,,
163797,2,4.0,1.0,5.0,9.0,,,,,,,
163798,11,3.0,,,,,,,,,,
163799,4,8.0,10.0,,,,,,,,,
163801,9,4.0,8.0,3.0,1.0,,,,,,,
163802,9,3.0,4.0,1.0,0.0,,,,,,,
163803,5,4.0,9.0,,,,,,,,,
163804,9,3.0,7.0,2.0,8.0,,,,,,,
163805,1,4.0,7.0,0.0,,,,,,,,
163806,8,2.0,4.0,0.0,7.0,,,,,,,
163808,5,11.0,,,,,,,,,,
163809,2,8.0,,,,,,,,,,
163810,2,1.0,,,,,,,,,,
163812,2,5.0,9.0,11.0,4.0,,,,,,,
163813,9,0.0,6.0,8.0,7.0,,,,,,,
163814,10,2.0,,,,,,,,,,
163815,9,11.0,2.0,5.0,,,,,,,,
163816,4,,,,,,,,,,,
163817,6,9.0,0.0,10.0,,,,,,,,
163818,9,2.0,5.0,,,,,,,,,
163819,4,11.0,9.0,,,,,,,,,
163820,9,7.0,10.0,1.0,0.0,,,,,,,
163821,5,,,,,,,,,,,
163822,11,,,,,,,,,,,
163823,11,4.0,5.0,8.0,2.0,,,,,,,
163826,4,,,,,,,,,,,
163827,9,2.0,11.0,,,,,,,,,
163828,11,9.0,,,,,,,,,,
